"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","ic","prolific_id","att_1","att_2","autonomy_1","harm_1","die_1","exploit_1","deteriorate_1","being_harmed_1","well_being_1","comp","gender","gender_4_TEXT","ethnicity","ethnicity_6_TEXT","age","education","education_8_TEXT","workerID","hitID","assignmentId","AI_type"
"2025-01-27 11:56:29","2025-01-27 11:58:25","0","Anonymized","100","116","1","2025-01-27 11:58:25","R_5qmzdVE2fDuNru9","","","","","Anonymized","Anonymized","anonymous","EN","1","573753f212d1d80007355ff6","2","5","50","60","60","50","20","40","30","2","1","","3","","46","4","","","","","aging"
"2025-01-27 11:55:29","2025-01-27 11:58:27","0","Anonymized","100","177","1","2025-01-27 11:58:27","R_6Trn9Wyhd5hRETn","","","","","Anonymized","Anonymized","anonymous","EN","1","5ea7514665002511e3b2da95","2","5","30","30","19","29","10","18","0","2","1","","6","Native American","52","1","","","","","aging"
"2025-01-27 11:55:40","2025-01-27 11:58:41","0","Anonymized","100","180","1","2025-01-27 11:58:42","R_12rrXk0I20k9ED7","","","","","Anonymized","Anonymized","anonymous","EN","1","62f557535db76f7f4ab860c7","2","5","89","77","83","96","82","90","82","1","1","","3","","34","4","","","","","control"
"2025-01-27 11:55:32","2025-01-27 11:58:42","0","Anonymized","100","189","1","2025-01-27 11:58:42","R_10vmqMDBwwNzWPe","","","","","Anonymized","Anonymized","anonymous","EN","1","650b03136ab3d4c832d98b71","2","5","50","100","100","50","50","70","50","1","1","","3","","31","4","","","","","control"
"2025-01-27 11:54:03","2025-01-27 11:58:44","0","Anonymized","100","281","1","2025-01-27 11:58:45","R_1h4O7Fk7qdb947K","","","","","Anonymized","Anonymized","anonymous","EN","1","62bdeb6839de2a6585202286","2","5","100","100","50","0","0","0","50","1","1","","1","","44","3","","","","","control"
"2025-01-27 11:53:27","2025-01-27 11:58:45","0","Anonymized","100","317","1","2025-01-27 11:58:45","R_3CpGnkz839C1Koh","","","","","Anonymized","Anonymized","anonymous","EN","1","642e10f11d857b6e6bf20522","2","5","100","100","100","100","100","100","100","1","1","","1","","26","8","Associate's Degree","","","","control"
"2025-01-27 11:50:42","2025-01-27 11:58:53","0","Anonymized","100","491","1","2025-01-27 11:58:53","R_30TFkdhixfUgJmF","","","","","Anonymized","Anonymized","anonymous","EN","1","5dc47ddd034b45342d3b2e3a","2","5","100","80","80","80","70","83","69","3","1","","3","","36","4","","","","","mines"
"2025-01-27 11:55:30","2025-01-27 11:59:00","0","Anonymized","100","210","1","2025-01-27 11:59:00","R_7QXPnpia73SexXK","","","","","Anonymized","Anonymized","anonymous","EN","1","5c6c597c42e33400019c72a5","2","5","100","100","100","100","71","100","50","1","2","","3","","62","5","","","","","control"
"2025-01-27 11:57:09","2025-01-27 11:59:00","0","Anonymized","100","111","1","2025-01-27 11:59:01","R_7UgrAPo9w7SEex4","","","","","Anonymized","Anonymized","anonymous","EN","1","61391e597dbe122a2dffb914","2","5","0","15","0","10","15","30","15","2","2","","3","","24","4","","","","","aging"
"2025-01-27 11:56:43","2025-01-27 11:59:00","0","Anonymized","100","137","1","2025-01-27 11:59:01","R_6z7N0goc66VQZ7M","","","","","Anonymized","Anonymized","anonymous","EN","1","56e6a66af6ed900006a5867c","2","5","36","70","32","33","50","56","29","1","1","","3","","44","1","","","","","control"
"2025-01-27 11:56:12","2025-01-27 11:59:03","0","Anonymized","100","170","1","2025-01-27 11:59:03","R_1idQRrJY0PYp8MV","","","","","Anonymized","Anonymized","anonymous","EN","1","65e7f78720de0f0d1cc92cd2","2","5","0","50","0","0","10","10","0","1","1","","3","","44","3","","","","","control"
"2025-01-27 11:56:09","2025-01-27 11:59:04","0","Anonymized","100","174","1","2025-01-27 11:59:04","R_62bbts8A4DMHWAF","","","","","Anonymized","Anonymized","anonymous","EN","1","612962f44f151ddfd0298c52","2","5","8","9","9","6","61","71","29","3","1","","3","","64","3","","","","","mines"
"2025-01-27 11:57:28","2025-01-27 11:59:11","0","Anonymized","100","102","1","2025-01-27 11:59:11","R_5Cq3cuseNu0mYPp","","","","","Anonymized","Anonymized","anonymous","EN","1","5cb60f1eefd4130001bbfdb7","2","5","0","50","0","0","0","100","0","2","1","","4","","32","5","","","","","aging"
"2025-01-27 11:57:54","2025-01-27 11:59:23","0","Anonymized","100","88","1","2025-01-27 11:59:23","R_1dyLNzdEtmNIoaT","","","","","Anonymized","Anonymized","anonymous","EN","1","6352c60b4a9850783773f265","2","5","53","57","50","70","60","55","60","2","1","","1","","49","3","","","","","aging"
"2025-01-27 11:53:55","2025-01-27 11:59:30","0","Anonymized","100","334","1","2025-01-27 11:59:30","R_78b1iEOGDhQjCnv","","","","","Anonymized","Anonymized","anonymous","EN","1","61006ac5b3bd67e87ef4a9fc","2","5","57","64","32","50","63","57","62","2","2","","4","","31","4","","","","","aging"
"2025-01-27 11:57:25","2025-01-27 11:59:45","0","Anonymized","100","139","1","2025-01-27 11:59:45","R_5G7f7rusadbzVC1","","","","","Anonymized","Anonymized","anonymous","EN","1","60ba9b1108f554e36941c2b4","2","5","96","99","97","93","35","90","52","1","1","","1","","56","4","","","","","control"
"2025-01-27 11:56:34","2025-01-27 11:59:46","0","Anonymized","100","192","1","2025-01-27 11:59:47","R_1KyBw7pBWJufG8N","","","","","Anonymized","Anonymized","anonymous","EN","1","6329e23d509947bfd4c50ab3","2","5","87","83","83","77","65","74","62","2","2","","3","","29","4","","","","","aging"
"2025-01-27 11:57:04","2025-01-27 11:59:51","0","Anonymized","100","166","1","2025-01-27 11:59:51","R_7EjiD3x2lJUZxmY","","","","","Anonymized","Anonymized","anonymous","EN","1","6656525d91de4ff22fe48813","2","5","0","0","0","0","100","100","0","3","1","","3","","49","3","","","","","mines"
"2025-01-27 11:57:58","2025-01-27 11:59:52","0","Anonymized","100","114","1","2025-01-27 11:59:52","R_7NmW9CofClFr8Xf","","","","","Anonymized","Anonymized","anonymous","EN","1","638b951008b4843ccdbc4e15","2","5","54","46","42","57","57","58","43","1","1","","3","","73","3","","","","","control"
"2025-01-27 11:54:25","2025-01-27 11:59:52","0","Anonymized","100","326","1","2025-01-27 11:59:52","R_1mXdSuq55Tfketw","","","","","Anonymized","Anonymized","anonymous","EN","1","632b9d9bc38454f47019295c","2","5","55","65","65","55","75","95","90","2","1","","3","","46","5","","","","","aging"
"2025-01-27 11:57:19","2025-01-27 11:59:53","0","Anonymized","100","153","1","2025-01-27 11:59:54","R_732oIGjkBeLPsCY","","","","","Anonymized","Anonymized","anonymous","EN","1","6332274d72eff2df47171a78","2","5","20","20","20","30","0","0","0","1","1","","3","","50","3","","","","","control"
"2025-01-27 11:57:26","2025-01-27 11:59:58","0","Anonymized","100","152","1","2025-01-27 11:59:58","R_1VwsYRdvF87u3Yd","","","","","Anonymized","Anonymized","anonymous","EN","1","5fd23ecda6599f06a53f4f62","2","5","70","75","90","50","100","50","30","2","1","","3","","51","4","","","","","aging"
"2025-01-27 11:56:34","2025-01-27 12:00:01","0","Anonymized","100","206","1","2025-01-27 12:00:02","R_17rlvyhjQobf1XJ","","","","","Anonymized","Anonymized","anonymous","EN","1","65b7c5da65de92d225b1de32","2","5","0","0","0","0","55","56","44","3","1","","2","","53","4","","","","","mines"
"2025-01-27 11:56:52","2025-01-27 12:00:02","0","Anonymized","100","189","1","2025-01-27 12:00:02","R_7s4JGHRcGxeSrHH","","","","","Anonymized","Anonymized","anonymous","EN","1","5dd45741e454cd4505d57477","2","5","9","70","60","40","70","80","81","1","2","","3","","55","4","","","","","control"
"2025-01-27 11:56:45","2025-01-27 12:00:09","0","Anonymized","100","203","1","2025-01-27 12:00:09","R_7OCA2I6Ryy59gZj","","","","","Anonymized","Anonymized","anonymous","EN","1","5f4d5dcac7c1d116643efed3","2","5","100","91","100","70","95","100","100","3","1","","3","","29","3","","","","","mines"
"2025-01-27 11:57:44","2025-01-27 12:00:14","0","Anonymized","100","149","1","2025-01-27 12:00:14","R_72hMv0MbfIL74gF","","","","","Anonymized","Anonymized","anonymous","EN","1","5ec195df3f2aec276ff0bf33","2","5","0","0","0","0","50","55","0","3","2","","3","","74","4","","","","","mines"
"2025-01-27 11:55:44","2025-01-27 12:00:21","0","Anonymized","100","276","1","2025-01-27 12:00:21","R_7YlWuwCF3z556EG","","","","","Anonymized","Anonymized","anonymous","EN","1","5fb0195bd0a22f3783170168","2","5","20","10","20","70","60","55","45","3","2","","3","","67","3","","","","","mines"
"2025-01-27 11:57:16","2025-01-27 12:00:30","0","Anonymized","100","194","1","2025-01-27 12:00:30","R_5rxvFKHQ7nZCuDD","","","","","Anonymized","Anonymized","anonymous","EN","1","6562177a48308eebbb6359ea","2","5","10","10","25","25","50","50","50","3","1","","3","","52","4","","","","","mines"
"2025-01-27 11:55:36","2025-01-27 12:00:34","0","Anonymized","100","297","1","2025-01-27 12:00:35","R_7ZBl3qls017g7N6","","","","","Anonymized","Anonymized","anonymous","EN","1","639dd20ab47fd76a4fd9c2c0","2","5","0","100","100","0","0","0","0","3","2","","3","","70","2","","","","","mines"
"2025-01-27 11:58:07","2025-01-27 12:00:37","0","Anonymized","100","150","1","2025-01-27 12:00:38","R_7WA3flOEN3aWT9v","","","","","Anonymized","Anonymized","anonymous","EN","1","626810ad271afa9ad1c19e33","2","5","0","0","0","0","19","0","0","1","2","","3","","54","4","","","","","control"
"2025-01-27 11:58:58","2025-01-27 12:00:37","0","Anonymized","100","99","1","2025-01-27 12:00:38","R_7OHUVZwDJ3Li05k","","","","","Anonymized","Anonymized","anonymous","EN","1","6148f3d1074988c7852c1774","2","5","60","74","74","83","43","15","26","3","2","","3","","21","3","","","","","aging"
"2025-01-27 11:59:15","2025-01-27 12:00:42","0","Anonymized","100","87","1","2025-01-27 12:00:42","R_6HSUhlI3sKS3i8B","","","","","Anonymized","Anonymized","anonymous","EN","1","5f13958f0576a62394421a92","2","5","0","0","0","0","0","0","0","1","1","","3","","27","1","","","","","control"
"2025-01-27 11:58:02","2025-01-27 12:00:43","0","Anonymized","100","161","1","2025-01-27 12:00:44","R_1CIXCstonkk484L","","","","","Anonymized","Anonymized","anonymous","EN","1","642f3188cc01a6b87e28a081","2","5","0","0","0","0","0","0","0","3","1","","5","","39","4","","","","","mines"
"2025-01-27 11:58:52","2025-01-27 12:00:47","0","Anonymized","100","115","1","2025-01-27 12:00:48","R_6hXCOrafF4rD4XO","","","","","Anonymized","Anonymized","anonymous","EN","1","5ff5f6c52171e10f72d3610c","2","5","0","0","0","0","0","0","0","3","2","","3","","34","5","","","","","mines"
"2025-01-27 11:50:36","2025-01-27 12:00:48","0","Anonymized","100","611","1","2025-01-27 12:00:48","R_3oF0WLmGAu2aRBf","","","","","Anonymized","Anonymized","anonymous","EN","1","5c570f52b45c6600010b6d1e","2","5","50","55","57","56","78","57","58","1","4","nonbinary","3","","32","4","","","","","control"
"2025-01-27 11:56:03","2025-01-27 12:00:53","0","Anonymized","100","289","1","2025-01-27 12:00:53","R_7PudVtbTRz39Jj9","","","","","Anonymized","Anonymized","anonymous","EN","1","661e4d07634b173d7a94d034","2","5","0","31","4","0","0","0","0","2","2","","3","","43","5","","","","","control"
"2025-01-27 11:49:02","2025-01-27 12:00:58","0","Anonymized","100","715","1","2025-01-27 12:00:58","R_5LoiiJhUG6wKLex","","","","","Anonymized","Anonymized","anonymous","EN","1","5748814f7fd0ec000fb6e5bf","2","5","20","59","52","48","41","50","28","2","2","","3","","49","5","","","","","aging"
"2025-01-27 11:58:04","2025-01-27 12:01:00","0","Anonymized","100","176","1","2025-01-27 12:01:00","R_1n28ifMm4osG2V6","","","","","Anonymized","Anonymized","anonymous","EN","1","632a431da6f161fcb809ed01","2","5","13","7","9","11","7","12","10","2","1","","4","","54","4","","","","","aging"
"2025-01-27 11:57:04","2025-01-27 12:01:01","0","Anonymized","100","236","1","2025-01-27 12:01:01","R_12hvDT2ngmhzklS","","","","","Anonymized","Anonymized","anonymous","EN","1","66aa3642b1885fdf7c2b9a2a","2","5","40","60","50","40","50","50","30","2","2","","3","","62","3","","","","","aging"
"2025-01-27 11:55:05","2025-01-27 12:01:02","0","Anonymized","100","356","1","2025-01-27 12:01:02","R_6dS4vZD1XmPNroJ","","","","","Anonymized","Anonymized","anonymous","EN","1","5be781ca3b047e0001a39e47","2","5","0","0","0","2","10","11","10","2","2","","3","","65","2","","","","","aging"
"2025-01-27 11:58:55","2025-01-27 12:01:05","0","Anonymized","100","129","1","2025-01-27 12:01:05","R_5V84TsSrADfcyET","","","","","Anonymized","Anonymized","anonymous","EN","1","664dfa7dc9b2a0473cacdd81","2","5","4","64","2","3","17","65","17","1","2","","3","","37","5","","","","","control"
"2025-01-27 11:57:35","2025-01-27 12:01:10","0","Anonymized","100","214","1","2025-01-27 12:01:10","R_1D8A0ICXAqUUbqT","","","","","Anonymized","Anonymized","anonymous","EN","1","65d514731a78f893b95a8516","2","5","50","70","50","50","10","40","10","1","2","","2","","46","4","","","","","control"
"2025-01-27 11:59:51","2025-01-27 12:01:11","0","Anonymized","100","80","1","2025-01-27 12:01:12","R_7Z1K7WbrGC02YqB","","","","","Anonymized","Anonymized","anonymous","EN","1","59baa339ab8d830001fe56f5","2","5","50","70","70","50","0","0","0","2","1","","3","","40","4","","","","","control"
"2025-01-27 12:00:55","2025-01-27 12:01:13","0","Anonymized","100","18","1","2025-01-27 12:01:14","R_1UbafNAcif9Ox5T","","","","","Anonymized","Anonymized","anonymous","EN","1","60e49d8302404edb1e133168","1","5","","","","","","","","","","","","","","","","","","","control"
"2025-01-27 11:58:39","2025-01-27 12:01:17","0","Anonymized","100","158","1","2025-01-27 12:01:18","R_1ISsXC9DZ5fqfkZ","","","","","Anonymized","Anonymized","anonymous","EN","1","6643b332fa89cf4c6dc4a939","2","5","77","87","71","77","64","80","70","2","1","","3","","34","4","","","","","aging"
"2025-01-27 11:58:35","2025-01-27 12:01:24","0","Anonymized","100","169","1","2025-01-27 12:01:25","R_5JrWPffU1GZqyBj","","","","","Anonymized","Anonymized","anonymous","EN","1","558ffe16fdf99b3f7aada34d","2","5","0","0","0","0","0","0","0","3","2","","3","","37","3","","","","","mines"
"2025-01-27 11:59:32","2025-01-27 12:01:26","0","Anonymized","100","114","1","2025-01-27 12:01:26","R_15Qcj2OLyIAOwwx","","","","","Anonymized","Anonymized","anonymous","EN","1","6692aa06ebcc22947ead226a","2","5","50","80","80","80","40","40","50","1","1","","3","","45","5","","","","","control"
"2025-01-27 11:57:04","2025-01-27 12:01:26","0","Anonymized","100","262","1","2025-01-27 12:01:27","R_77f3dZMDkdCMj29","","","","","Anonymized","Anonymized","anonymous","EN","1","655a395e2828d333bae0ea4b","2","5","78","40","25","30","31","19","60","1","1","","3","","62","1","","","","","control"
"2025-01-27 11:58:48","2025-01-27 12:01:29","0","Anonymized","100","160","1","2025-01-27 12:01:29","R_5nUwfRUwJITdgVY","","","","","Anonymized","Anonymized","anonymous","EN","1","63868eb7abcf3f247da6f52b","2","5","100","100","95","100","15","96","75","1","2","","3","","56","7","","","","","control"
"2025-01-27 11:59:14","2025-01-27 12:01:32","0","Anonymized","100","138","1","2025-01-27 12:01:32","R_71gsRQHK4fZEdbx","","","","","Anonymized","Anonymized","anonymous","EN","1","58a229e74d580c0001e0a766","2","5","0","5","5","0","20","20","10","3","1","","3","","35","4","","","","","mines"
"2025-01-27 12:00:01","2025-01-27 12:01:35","0","Anonymized","100","93","1","2025-01-27 12:01:35","R_3ZOz0IZ03IhXdaI","","","","","Anonymized","Anonymized","anonymous","EN","1","5d4359295a5b010001523b4e","2","5","76","83","86","84","16","16","15","3","2","","5","","44","4","","","","","mines"
"2025-01-27 11:58:58","2025-01-27 12:01:36","0","Anonymized","100","158","1","2025-01-27 12:01:36","R_71tLQF86ctds9fC","","","","","Anonymized","Anonymized","anonymous","EN","1","605a2dbead400eae8de18f8c","2","5","50","58","50","70","80","82","72","1","2","","1","","30","3","","","","","control"
"2025-01-27 11:49:37","2025-01-27 12:01:38","0","Anonymized","100","720","1","2025-01-27 12:01:38","R_6jIfhHQOmIkGjmf","","","","","Anonymized","Anonymized","anonymous","EN","1","5d219d16072b440018aebe98","2","5","8","99","100","99","100","99","14","3","2","","1","","33","4","","","","","aging"
"2025-01-27 11:57:38","2025-01-27 12:01:44","0","Anonymized","100","245","1","2025-01-27 12:01:44","R_75RegKyJKBsNJdv","","","","","Anonymized","Anonymized","anonymous","EN","1","632a9a164ae4b7deb9aa84db","2","5","42","80","63","68","18","77","60","2","4","transgender","1","","28","4","","","","","mines"
"2025-01-27 11:59:12","2025-01-27 12:01:44","0","Anonymized","100","152","1","2025-01-27 12:01:45","R_7pXewC6wV8DrzWe","","","","","Anonymized","Anonymized","anonymous","EN","1","55e5d5fdc70c7a000b2a5bac","2","5","0","40","40","40","50","25","0","1","2","","3","","44","4","","","","","control"
"2025-01-27 11:58:28","2025-01-27 12:01:44","0","Anonymized","100","196","1","2025-01-27 12:01:45","R_6GxjxUiaQdFJUSa","","","","","Anonymized","Anonymized","anonymous","EN","1","646f77d9a7d75c8264dba865","2","5","50","0","0","50","50","0","0","1","1","","3","","56","3","","","","","control"
"2025-01-27 11:57:41","2025-01-27 12:01:56","0","Anonymized","100","254","1","2025-01-27 12:01:57","R_1FNYEaiNDC030BP","","","","","Anonymized","Anonymized","anonymous","EN","1","6616d9fdba3ae8945cba4a08","2","5","30","60","40","10","40","60","30","3","1","","3","","46","2","","","","","mines"
"2025-01-27 12:00:06","2025-01-27 12:01:57","0","Anonymized","100","110","1","2025-01-27 12:01:57","R_3myLAwNHKklT79L","","","","","Anonymized","Anonymized","anonymous","EN","","5e5553e6bcdb1e55a43c78f7","2","5","91","100","50","61","0","14","0","1","1","","3","","64","3","","","","","control"
"2025-01-27 11:59:30","2025-01-27 12:01:58","0","Anonymized","100","148","1","2025-01-27 12:01:59","R_731fEgpqnTv8EhM","","","","","Anonymized","Anonymized","anonymous","EN","1","6100ac178a474bfcc555379b","2","5","0","1","0","1","20","9","0","3","1","","4","","36","4","","","","","mines"
"2025-01-27 11:59:06","2025-01-27 12:01:59","0","Anonymized","100","173","1","2025-01-27 12:02:00","R_7wAY0lNio8vQL7H","","","","","Anonymized","Anonymized","anonymous","EN","1","5f504fd2cc049d1cbf29c40d","2","5","100","100","100","100","100","100","100","2","1","","1","","31","1","","","","","aging"
"2025-01-27 11:59:46","2025-01-27 12:01:59","0","Anonymized","100","132","1","2025-01-27 12:02:00","R_7fBOQmhH4GAlaOE","","","","","Anonymized","Anonymized","anonymous","EN","1","6563880cccad598917c9a2ba","2","5","50","100","50","100","15","68","50","2","2","","3","","47","4","","","","","aging"
"2025-01-27 12:00:18","2025-01-27 12:02:01","0","Anonymized","100","103","1","2025-01-27 12:02:02","R_5jdPBBs4619HXu0","","","","","Anonymized","Anonymized","anonymous","EN","1","62b33e2a447824fbd0770025","2","5","39","30","21","33","36","37","54","3","2","","2","","23","4","","","","","mines"
"2025-01-27 11:58:11","2025-01-27 12:02:06","0","Anonymized","100","235","1","2025-01-27 12:02:07","R_3Wo2DdOgQSwU2gF","","","","","Anonymized","Anonymized","anonymous","EN","1","558980cdfdf99b7ae47f5a75","2","5","60","60","50","50","81","71","80","3","1","","3","","36","1","","","","","mines"
"2025-01-27 11:59:22","2025-01-27 12:02:07","0","Anonymized","100","164","1","2025-01-27 12:02:07","R_7qTYC0CBA3lOEOb","","","","","Anonymized","Anonymized","anonymous","EN","1","60ca4cfb5c287146cad0695a","2","5","0","0","75","0","79","81","50","3","1","","3","","40","4","","","","","mines"
"2025-01-27 11:59:23","2025-01-27 12:02:11","0","Anonymized","100","168","1","2025-01-27 12:02:12","R_6ffRz1S4LgZ6a4h","","","","","Anonymized","Anonymized","anonymous","EN","1","5b0739faa84dcf0001bef230","2","5","38","93","11","23","40","74","8","2","1","","5","","50","3","","","","","aging"
"2025-01-27 11:58:04","2025-01-27 12:02:12","0","Anonymized","100","247","1","2025-01-27 12:02:12","R_79uWyMNdsBju4Tf","","","","","Anonymized","Anonymized","anonymous","EN","1","6632fc0b22af8fdf65f98b32","2","5","34","75","14","74","28","69","0","3","2","","4","","40","3","","","","","aging"
"2025-01-27 11:59:50","2025-01-27 12:02:14","0","Anonymized","100","144","1","2025-01-27 12:02:15","R_3JVqF38DR8YAXMu","","","","","Anonymized","Anonymized","anonymous","EN","1","65b92135e296f28cb1a093c3","2","5","0","50","50","0","0","50","0","2","1","","3","","66","4","","","","","aging"
"2025-01-27 11:58:22","2025-01-27 12:02:15","0","Anonymized","100","233","1","2025-01-27 12:02:16","R_1aPpcF71Mibihmz","","","","","Anonymized","Anonymized","anonymous","EN","1","55b249bdfdf99b28e3c14b05","2","5","50","50","50","0","50","0","100","1","2","","1","","39","2","","","","","control"
"2025-01-27 12:00:20","2025-01-27 12:02:18","0","Anonymized","100","117","1","2025-01-27 12:02:18","R_63OGIaf5BOHrY5j","","","","","Anonymized","Anonymized","anonymous","EN","1","6630fcae418bde6a9e7c3b47","2","5","0","25","10","5","0","0","0","3","1","","5","","41","5","","","","","mines"
"2025-01-27 11:56:05","2025-01-27 12:02:21","0","Anonymized","100","375","1","2025-01-27 12:02:22","R_1tbrR2PwaQebe73","","","","","Anonymized","Anonymized","anonymous","EN","1","66868c8deb90d14934882ee5","2","5","86","86","95","85","100","96","100","1","2","","1","","39","5","","","","","aging"
"2025-01-27 11:58:04","2025-01-27 12:02:29","0","Anonymized","100","265","1","2025-01-27 12:02:30","R_1MR0Kul9GfJHuqR","","","","","Anonymized","Anonymized","anonymous","EN","1","6616d543df78dcdb1c5764f0","2","5","40","70","70","55","65","80","35","2","1","","3","","39","3","","","","","mines"
"2025-01-27 12:00:27","2025-01-27 12:02:40","0","Anonymized","100","132","1","2025-01-27 12:02:40","R_7few0y4JsGpRjtc","","","","","Anonymized","Anonymized","anonymous","EN","1","6606236e44a7586a8cad86b5","2","5","100","100","100","100","50","50","50","1","2","","3","","42","4","","","","","control"
"2025-01-27 12:00:03","2025-01-27 12:02:40","0","Anonymized","100","157","1","2025-01-27 12:02:40","R_5m1MWofBnTKQumB","","","","","Anonymized","Anonymized","anonymous","EN","1","62694f79608ed29b7af936b1","2","5","0","1","0","50","0","0","0","3","2","","3","","58","1","","","","","mines"
"2025-01-27 12:00:15","2025-01-27 12:02:42","0","Anonymized","100","146","1","2025-01-27 12:02:42","R_5lWdjcBswbs5ICn","","","","","Anonymized","Anonymized","anonymous","EN","1","6580ab64459a9ec6fcc653b3","2","5","39","50","40","40","60","60","50","2","1","","3","","32","4","","","","","aging"
"2025-01-27 11:55:00","2025-01-27 12:02:48","0","Anonymized","100","467","1","2025-01-27 12:02:49","R_5omPjqn53Qp5rwZ","","","","","Anonymized","Anonymized","anonymous","EN","1","60c0b72e6692e0a14776eafd","2","5","65","70","63","60","56","58","58","2","1","","3","","21","4","","","","","aging"
"2025-01-27 11:59:28","2025-01-27 12:02:56","0","Anonymized","100","207","1","2025-01-27 12:02:56","R_7g1NStDqT23dOjC","","","","","Anonymized","Anonymized","anonymous","EN","1","5a64417931b87a0001c6f48b","2","5","34","91","37","74","41","56","55","2","2","","1","","61","3","","","","","aging"
"2025-01-27 11:57:33","2025-01-27 12:02:57","0","Anonymized","100","324","1","2025-01-27 12:02:57","R_71pBs1z4DBb9qEf","","","","","Anonymized","Anonymized","anonymous","EN","1","616d9ef881036dfbfd63d2f4","2","5","43","51","53","52","50","43","48","3","1","","3","","35","4","","","","","mines"
"2025-01-27 12:01:23","2025-01-27 12:03:00","0","Anonymized","100","97","1","2025-01-27 12:03:00","R_1PMs0P9eqeEDqgd","","","","","Anonymized","Anonymized","anonymous","EN","1","640d43c9451ce148162a7643","2","5","66","66","77","69","68","55","68","1","1","","3","","49","1","","","","","control"
"2025-01-27 12:01:22","2025-01-27 12:03:02","0","Anonymized","100","100","1","2025-01-27 12:03:03","R_6mHWdMRbcy9grQZ","","","","","Anonymized","Anonymized","anonymous","EN","1","5c7c1f95e926fc00160b4b45","2","5","41","42","50","48","43","38","43","2","2","","5","","59","3","","","","","aging"
"2025-01-27 12:01:03","2025-01-27 12:03:20","0","Anonymized","100","136","1","2025-01-27 12:03:20","R_1o7aD3QDyVAw6T7","","","","","Anonymized","Anonymized","anonymous","EN","1","5f627a1e4b807f1aa7e35280","2","5","85","100","70","96","60","95","60","2","2","","3","","51","4","","","","","aging"
"2025-01-27 12:00:22","2025-01-27 12:03:20","0","Anonymized","100","178","1","2025-01-27 12:03:21","R_6LAVAL9vF7BM8Ip","","","","","Anonymized","Anonymized","anonymous","EN","1","65614d209a18e3a528c2b066","2","5","75","85","50","90","20","60","30","2","2","","1","","38","2","","","","","aging"
"2025-01-27 11:54:58","2025-01-27 12:03:25","0","Anonymized","100","506","1","2025-01-27 12:03:25","R_7gXEqQKgyso7DTu","","","","","Anonymized","Anonymized","anonymous","EN","1","6440a346613f4f11683b8f20","2","5","0","5","0","11","68","42","58","2","2","","3","","27","1","","","","","aging"
"2025-01-27 12:01:39","2025-01-27 12:03:31","0","Anonymized","100","111","1","2025-01-27 12:03:31","R_5j7J0cmoJFYhUZB","","","","","Anonymized","Anonymized","anonymous","EN","1","60fce319094706567dd18681","2","5","57","60","50","65","53","68","35","1","2","","3","","24","4","","","","","control"
"2025-01-27 12:01:17","2025-01-27 12:03:34","0","Anonymized","100","137","1","2025-01-27 12:03:34","R_5Xqx873m9iuueTn","","","","","Anonymized","Anonymized","anonymous","EN","1","5e1510a1c76aa6b119558fd6","2","5","100","50","50","100","100","100","100","3","1","","4","","35","4","","","","","mines"
"2025-01-27 11:48:36","2025-01-27 12:03:35","0","Anonymized","100","898","1","2025-01-27 12:03:35","R_7DUNX69eN8VVhyn","","","","","Anonymized","Anonymized","anonymous","EN","1","6106e56a30bffe5aa77176ee","2","5","50","55","50","25","50","37","64","2","1","","3","","42","1","","","","","aging"
"2025-01-27 12:00:38","2025-01-27 12:03:35","0","Anonymized","100","176","1","2025-01-27 12:03:35","R_3psoYqi0xzvRPWr","","","","","Anonymized","Anonymized","anonymous","EN","1","62b473736986d2b27c1427d2","2","5","38","71","60","70","31","35","72","3","1","","3","","34","4","","","","","control"
"2025-01-27 11:59:05","2025-01-27 12:03:37","0","Anonymized","100","272","1","2025-01-27 12:03:38","R_1k260QzrENCIdsR","","","","","Anonymized","Anonymized","anonymous","EN","1","5a792c898fe2dc0001058c3b","2","5","52","65","60","53","10","23","27","3","2","","3","","37","4","","","","","mines"
"2025-01-27 12:01:58","2025-01-27 12:03:37","0","Anonymized","100","99","1","2025-01-27 12:03:39","R_3jQXiFHiQwkkcIp","","","","","Anonymized","Anonymized","anonymous","EN","1","60fca0fc5d7a65f146a1c6c6","2","5","55","55","55","55","40","40","40","3","2","","4","","31","4","","","","","mines"
"2025-01-27 11:59:51","2025-01-27 12:03:43","0","Anonymized","100","231","1","2025-01-27 12:03:44","R_7nHlyh4byvVfJ1P","","","","","Anonymized","Anonymized","anonymous","EN","1","66296576ea9cd406efc12f7c","2","5","17","50","50","16","66","60","9","2","2","","3","","49","4","","","","","aging"
"2025-01-27 12:01:39","2025-01-27 12:03:45","0","Anonymized","100","126","1","2025-01-27 12:03:46","R_1Kr0VQeeRUtAeid","","","","","Anonymized","Anonymized","anonymous","EN","1","5e30dc949b1c9a0e5c6e3b4c","2","5","100","100","100","100","100","100","100","1","2","","1","","27","3","","","","","control"
