"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","ic","prolific_id","att_1","att_2","P","H","comfort_1","likely_1","service_1","organism_1","bio_1","conscious_1","soul_1","empathy_1","meaning_1","grow_1","gender","gender_4_TEXT","ethnicity","ethnicity_6_TEXT","age","education","education_8_TEXT","PROLIFIC_PID","condition"
"4/21/25 12:25","4/21/25 12:27",0,"Anonymized",100,108,1,"4/21/25 12:27","R_58KWpUAeUHhuVsB",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"62bdc30224534809032cf056",2,5,NA,NA,10,9,10,10,10,10,10,9,10,9,1,"",2,"",34,4,"","62bdc30224534809032cf056","person"
"4/21/25 12:24","4/21/25 12:27",0,"Anonymized",100,154,1,"4/21/25 12:27","R_5cd88WGBAnSVLTv",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"657a61186d29df3411389f27",2,5,NA,NA,0,0,5,0,0,0,0,0,0,0,2,"",1,"",49,2,"","657a61186d29df3411389f27","robot"
"4/21/25 12:24","4/21/25 12:27",0,"Anonymized",100,154,1,"4/21/25 12:27","R_5eDWgyUGbcqnSQM",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"5dcdb60be64aaa07c14065cc",2,5,NA,1,5,6,6,7,7,8,7,6,6,9,2,"",3,"",38,3,"","5dcdb60be64aaa07c14065cc","person"
"4/21/25 12:23","4/21/25 12:27",0,"Anonymized",100,241,1,"4/21/25 12:27","R_3wovf951M5479SQ",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"66763048455cd71b92b42d38",2,5,NA,1,5,5,7,1,1,1,1,5,6,5,2,"",3,"",64,3,"","66763048455cd71b92b42d38","person"
"4/21/25 12:26","4/21/25 12:27",0,"Anonymized",100,77,1,"4/21/25 12:27","R_5ocg12a0GWWHE5f",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"672ff35fc68be1c3a2a49e58",2,5,NA,1,9,8,9,10,10,10,10,8,8,9,2,"",3,"",43,3,"","672ff35fc68be1c3a2a49e58","person"
"4/21/25 12:24","4/21/25 12:27",0,"Anonymized",100,146,1,"4/21/25 12:27","R_1agyPfsHGe4AmMV",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"66d8d6590998f2fb0867d0b6",2,5,NA,NA,2,2,5,0,0,0,0,NA,0,0,2,"",3,"",63,4,"","66d8d6590998f2fb0867d0b6","robot"
"4/21/25 12:22","4/21/25 12:27",0,"Anonymized",100,312,1,"4/21/25 12:27","R_141wqU0NudCWigj",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"655f8edb8b128e01321fbf88",2,5,NA,NA,8,7,8,10,10,9,8,8,8,9,2,"",1,"",36,1,"","655f8edb8b128e01321fbf88","person"
"4/21/25 12:24","4/21/25 12:27",0,"Anonymized",100,148,1,"4/21/25 12:27","R_7yXVihg2YhvTjWx",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"660c28b0eeb115dac604d8c7",2,5,NA,NA,10,10,10,2,0,0,0,10,10,0,2,"",1,"",42,4,"","660c28b0eeb115dac604d8c7","person"
"4/21/25 12:24","4/21/25 12:27",0,"Anonymized",100,163,1,"4/21/25 12:27","R_5cqJmcg6UjZYaD1",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"66083cd0a45e1ce399e6a85f",2,5,NA,NA,7,8,8,2,1,8,NA,NA,1,1,1,"",3,"",51,4,"","66083cd0a45e1ce399e6a85f","robot"
"4/21/25 12:25","4/21/25 12:27",0,"Anonymized",100,84,1,"4/21/25 12:27","R_5hfr1fq33pnPk5j",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"559c3e07fdf99b32b55f2d8d",2,5,NA,1,6,4,7,3,3,4,2,5,4,6,1,"",3,"",35,4,"","559c3e07fdf99b32b55f2d8d","person"
"4/21/25 12:25","4/21/25 12:27",0,"Anonymized",100,89,1,"4/21/25 12:27","R_3nQ4fsGOx9XQ4LC",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"63dd3dd2593c92be97d8dbde",2,5,1,NA,5,5,5,0,0,0,0,0,0,0,1,"",2,"",22,1,"","63dd3dd2593c92be97d8dbde","robot"
"4/21/25 12:25","4/21/25 12:27",0,"Anonymized",100,134,1,"4/21/25 12:27","R_3CV2kWOCAKhfLoh",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"6474a86474b12fd778ae530f",2,5,NA,NA,10,5,10,0,0,1,0,1,1,1,1,"",3,"",69,4,"","6474a86474b12fd778ae530f","robot"
"4/21/25 12:25","4/21/25 12:27",0,"Anonymized",100,143,1,"4/21/25 12:27","R_7EfXIUPqkYOqCCZ",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"657f44240381878917c7370b",2,5,1,NA,8,7,8,0,0,5,0,0,0,2,1,"",2,"",39,4,"","657f44240381878917c7370b","robot"
"4/21/25 12:24","4/21/25 12:27",0,"Anonymized",100,181,1,"4/21/25 12:27","R_5GIlRgAY3bZM087",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"66567ea20a512b56a661fc5c",2,5,NA,NA,0,1,3,0,0,0,0,0,0,5,1,"",3,"",63,4,"","66567ea20a512b56a661fc5c","robot"
"4/21/25 12:25","4/21/25 12:27",0,"Anonymized",100,139,1,"4/21/25 12:27","R_7W4gY7NDXPQuZa1",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"5c3d504ede04ad0001d8be54",2,5,NA,NA,10,10,9,5,5,5,5,5,5,10,2,"",3,"",42,5,"","5c3d504ede04ad0001d8be54","person"
"4/21/25 12:23","4/21/25 12:27",0,"Anonymized",100,226,1,"4/21/25 12:27","R_6AB4QUmTs2TbTup",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"65419321636d71344c9f51a8",2,5,NA,NA,4,5,7,8,8,8,8,5,6,6,2,"",3,"",76,5,"","65419321636d71344c9f51a8","person"
"4/21/25 12:25","4/21/25 12:27",0,"Anonymized",100,128,1,"4/21/25 12:27","R_7PnkwmfVsI8T8GU",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"641adeb9f2a8a9f112571e78",2,5,NA,1,8,5,7,4,4,4,4,4,5,5,1,"",3,"",31,1,"","641adeb9f2a8a9f112571e78","person"
"4/21/25 12:24","4/21/25 12:27",0,"Anonymized",100,158,1,"4/21/25 12:27","R_7EGdl2K1LSxAVIL",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"6051536b3e81428095504b35",2,5,NA,NA,3,2,5,NA,2,3,1,1,1,1,1,"",3,"",66,5,"","6051536b3e81428095504b35","person"
"4/21/25 12:25","4/21/25 12:27",0,"Anonymized",100,131,1,"4/21/25 12:27","R_5NyueYQGbZK2QJG",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"62e02660c3ef175825ab7655",2,5,NA,NA,2,1,2,0,0,0,0,0,0,0,2,"",3,"",33,1,"","62e02660c3ef175825ab7655","robot"
"4/21/25 12:23","4/21/25 12:27",0,"Anonymized",100,236,1,"4/21/25 12:27","R_31pj8vsAa5hw0IE",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"5d537c0cecc84200153075e9",2,5,NA,NA,0,0,1,0,0,0,0,NA,0,2,2,"",4,"",45,4,"","5d537c0cecc84200153075e9","robot"
"4/21/25 12:25","4/21/25 12:27",0,"Anonymized",100,119,1,"4/21/25 12:27","R_6nkbwZyEaDFPA9X",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"6685cec5c360283099e5bb29",2,5,1,NA,3,3,6,2,2,1,1,1,3,4,2,"",3,"",52,1,"","6685cec5c360283099e5bb29","robot"
"4/21/25 12:24","4/21/25 12:27",0,"Anonymized",100,218,1,"4/21/25 12:27","R_3dLhSoDpZ1kP4ub",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"661fc7586a611e0c142a88bd",2,5,NA,NA,8,5,7,0,0,0,0,2,2,6,1,"",3,"",65,3,"","661fc7586a611e0c142a88bd","person"
"4/21/25 12:25","4/21/25 12:27",0,"Anonymized",100,139,1,"4/21/25 12:27","R_6Rej0JxvFcUjIoE",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"66d8790772c9e0e4ee96259c",2,5,NA,NA,7,7,8,0,0,0,0,0,0,2,1,"",3,"",45,4,"","66d8790772c9e0e4ee96259c","robot"
"4/21/25 12:24","4/21/25 12:27",0,"Anonymized",100,212,1,"4/21/25 12:27","R_7O9oixtxzQZzEmB",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"6675ce18002c8884a6fec6a6",2,5,NA,NA,7,9,9,1,1,1,0,0,2,1,2,"",5,"",37,3,"","6675ce18002c8884a6fec6a6","person"
"4/21/25 12:23","4/21/25 12:27",0,"Anonymized",100,230,1,"4/21/25 12:27","R_55YqxMAhp8nlV2q",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"65f54bfd77f3db0d47887b37",2,5,1,NA,6,7,7,0,0,0,0,0,0,0,2,"",1,"",23,1,"","65f54bfd77f3db0d47887b37","robot"
"4/21/25 12:26","4/21/25 12:27",0,"Anonymized",100,93,1,"4/21/25 12:27","R_5Xj2I4Hl1fk1eis",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"55bc1119fdf99b5693f3ec47",2,5,1,NA,2,1,1,0,0,0,0,0,0,2,1,"",3,"",32,4,"","55bc1119fdf99b5693f3ec47","robot"
"4/21/25 12:24","4/21/25 12:27",0,"Anonymized",100,191,1,"4/21/25 12:27","R_1QLVwwwKIQuns5n",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"63bc6b49a80cc5496df4c897",2,5,NA,NA,5,7,7,0,0,3,0,0,0,7,1,"",3,"",43,4,"","63bc6b49a80cc5496df4c897","robot"
"4/21/25 12:26","4/21/25 12:27",0,"Anonymized",100,81,1,"4/21/25 12:27","R_5MflK2VVtlwxDTS",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"5c3bdbf548ad2900017fac31",2,5,NA,NA,7,7,8,5,5,5,5,7,7,7,4,"Non-binary",3,"",28,3,"","5c3bdbf548ad2900017fac31","person"
"4/21/25 12:25","4/21/25 12:27",0,"Anonymized",100,158,1,"4/21/25 12:27","R_5EG23xcilC2Io7r",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"558fff05fdf99b3f7aada357",2,5,NA,NA,2,4,9,3,3,4,0,3,0,5,1,"",2,"",38,4,"","558fff05fdf99b3f7aada357","robot"
"4/21/25 12:25","4/21/25 12:27",0,"Anonymized",100,111,1,"4/21/25 12:27","R_6dijU7BlPRb4d0J",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"6720f4ced2a11d4e702566fa",2,5,NA,NA,3,3,7,0,0,0,0,0,2,2,2,"",3,"",53,6,"","6720f4ced2a11d4e702566fa","robot"
"4/21/25 12:25","4/21/25 12:27",0,"Anonymized",100,137,1,"4/21/25 12:27","R_7FZCOTCQ4glbemd",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"62cd43d66c2dd7ae9ab53ae7",2,5,NA,NA,5,5,2,0,0,5,0,0,0,8,1,"",5,"",37,4,"","62cd43d66c2dd7ae9ab53ae7","robot"
"4/21/25 12:25","4/21/25 12:27",0,"Anonymized",100,137,1,"4/21/25 12:27","R_6IM262wswX9ikBA",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"63e688adbc8788de6d596c93",2,5,NA,NA,8,9,8,0,0,7,0,0,0,7,2,"",3,"",46,5,"","63e688adbc8788de6d596c93","robot"
"4/21/25 12:26","4/21/25 12:27",0,"Anonymized",100,61,1,"4/21/25 12:27","R_34GwZ2xOk805KWs",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"5d8b32e664ac880018630273",2,5,NA,1,10,5,10,10,10,10,10,10,10,10,1,"",3,"",31,4,"","5d8b32e664ac880018630273","person"
"4/21/25 12:22","4/21/25 12:27",0,"Anonymized",100,294,1,"4/21/25 12:27","R_6sXNQbaAAx2rHMa",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"61222038c2048b50449284a1",2,5,NA,NA,2,1,0,0,0,0,0,0,0,0,2,"",1,"",35,4,"","61222038c2048b50449284a1","robot"
"4/21/25 12:25","4/21/25 12:27",0,"Anonymized",100,144,1,"4/21/25 12:27","R_7r936wowAmMsSgr",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"61001d9b2e3d8a75a09f3db3",2,5,NA,NA,10,10,10,0,0,5,0,5,5,5,1,"",3,"",64,4,"","61001d9b2e3d8a75a09f3db3","robot"
"4/21/25 12:24","4/21/25 12:27",0,"Anonymized",100,188,1,"4/21/25 12:27","R_5B8s6Weu6ODPBmz",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"62a74fec726aac54b9e43d75",2,5,NA,NA,10,5,8,8,8,8,5,8,8,8,1,"",4,"",66,4,"","62a74fec726aac54b9e43d75","person"
"4/21/25 12:22","4/21/25 12:27",0,"Anonymized",100,306,1,"4/21/25 12:28","R_1KPhYCAJK6odw77",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"6538129b881209799ea3e6ae",2,5,1,NA,7,7,6,3,1,8,1,5,6,9,1,"",1,"",27,1,"","6538129b881209799ea3e6ae","robot"
"4/21/25 12:25","4/21/25 12:28",0,"Anonymized",100,129,1,"4/21/25 12:28","R_54iNNhBnj3VCMSU",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"6676fab6295042ff191ead64",2,5,1,NA,8,8,8,0,0,3,0,3,3,6,1,"",3,"",28,6,"","6676fab6295042ff191ead64","robot"
"4/21/25 12:24","4/21/25 12:28",0,"Anonymized",100,222,1,"4/21/25 12:28","R_6BjtAYMFE9tQvzb",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"56259489ed6e5a0005c80fde",2,5,NA,NA,10,10,10,6,4,9,5,10,10,10,1,"",3,"",38,2,"","56259489ed6e5a0005c80fde","robot"
"4/21/25 12:25","4/21/25 12:28",0,"Anonymized",100,154,1,"4/21/25 12:28","R_5CVytva114ls1tL",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"661c38568863541ccfbebd67",2,5,NA,NA,5,6,6,0,0,0,0,0,4,10,2,"",3,"",58,4,"","661c38568863541ccfbebd67","robot"
"4/21/25 12:24","4/21/25 12:28",0,"Anonymized",100,187,1,"4/21/25 12:28","R_1wnkUuF7jhTL60R",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"66553eb5f10b5700001d20de",2,5,1,NA,6,6,9,0,0,1,0,0,0,7,1,"",3,"",27,4,"","66553eb5f10b5700001d20de","robot"
"4/21/25 12:25","4/21/25 12:28",0,"Anonymized",100,182,1,"4/21/25 12:28","R_6d0HXELWFhNByRH",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"5d09036d59d0de0001310b4e",2,5,1,NA,5,5,8,0,0,5,0,0,0,5,1,"",3,"",30,1,"","5d09036d59d0de0001310b4e","robot"
"4/21/25 12:26","4/21/25 12:28",0,"Anonymized",100,103,1,"4/21/25 12:28","R_3BWAmacd617tN6M",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"5f6e723379ef5f3be5d2fde1",2,5,NA,NA,6,5,6,10,10,10,10,10,10,10,1,"",3,"",34,3,"","5f6e723379ef5f3be5d2fde1","person"
"4/21/25 12:26","4/21/25 12:28",0,"Anonymized",100,101,1,"4/21/25 12:28","R_6NerCwmaStGZIgI",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"66428090de7c2db3caed1c77",2,5,NA,NA,10,9,10,10,10,10,10,10,10,10,2,"",3,"",53,4,"","66428090de7c2db3caed1c77","person"
"4/21/25 12:24","4/21/25 12:28",0,"Anonymized",100,215,1,"4/21/25 12:28","R_6gPfoACRSev9u0N",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"630caf1e86e49cd599f4b53a",2,5,NA,1,10,8,8,5,5,0,0,5,7,5,1,"",3,"",39,1,"","630caf1e86e49cd599f4b53a","person"
"4/21/25 12:24","4/21/25 12:28",0,"Anonymized",100,199,1,"4/21/25 12:28","R_1MaLr4RFI9Rq9PP",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"66cbd449c6029aaeeafcb71f",2,5,NA,1,6,6,9,5,5,5,5,3,5,5,2,"",4,"",41,4,"","66cbd449c6029aaeeafcb71f","person"
"4/21/25 12:26","4/21/25 12:28",0,"Anonymized",100,93,1,"4/21/25 12:28","R_7HzrKyrc6ejSe8F",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"62728a0a9af43a4421bcbcfa",2,5,NA,NA,5,5,5,10,10,10,10,10,10,10,1,"",3,"",46,4,"","62728a0a9af43a4421bcbcfa","person"
"4/21/25 12:25","4/21/25 12:28",0,"Anonymized",100,156,1,"4/21/25 12:28","R_6HYppdD5QQ9G6xE",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"647a01eb74eeacc3fb89b87c",2,5,NA,1,8,8,8,3,3,3,2,6,7,7,1,"",3,"",67,4,"","647a01eb74eeacc3fb89b87c","person"
"4/21/25 12:24","4/21/25 12:28",0,"Anonymized",100,220,1,"4/21/25 12:28","R_12AJmRKjDimmsmt",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"6713eb5e48cc2fd21195379f",2,5,NA,1,7,7,8,10,10,8,10,10,8,7,2,"",3,"",27,4,"","6713eb5e48cc2fd21195379f","person"
"4/21/25 12:24","4/21/25 12:28",0,"Anonymized",100,214,1,"4/21/25 12:28","R_7dFcEK7g5hfBZ6t",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"5f4f12010c816616c12ab29d",2,5,NA,1,9,9,9,3,3,3,0,5,5,5,1,"",3,"",33,4,"","5f4f12010c816616c12ab29d","person"
"4/21/25 12:24","4/21/25 12:28",0,"Anonymized",100,214,1,"4/21/25 12:28","R_7JEejZOJ0lm2vaj",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"5e5dba9e3d60470d71dde9ef",2,5,NA,NA,10,10,8,8,5,8,5,8,8,8,2,"",1,"",24,3,"","5e5dba9e3d60470d71dde9ef","robot"
"4/21/25 12:26","4/21/25 12:28",0,"Anonymized",100,84,1,"4/21/25 12:28","R_72QCeR0VPJhF2Kb",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",NA,"5e9a2f95fe11450cc4a6b2be",2,5,NA,1,4,4,4,1,1,1,1,1,1,1,2,"",3,"",36,4,"","5e9a2f95fe11450cc4a6b2be","person"
"4/21/25 12:25","4/21/25 12:28",0,"Anonymized",100,198,1,"4/21/25 12:28","R_1foXQjXXsexHXDQ",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"66e8661e0c5e57cda7bf2d39",2,5,NA,1,6,6,5,10,10,10,10,7,10,9,1,"",3,"",27,4,"","66e8661e0c5e57cda7bf2d39","person"
"4/21/25 12:27","4/21/25 12:28",0,"Anonymized",100,89,1,"4/21/25 12:28","R_3Fpd2fu1yiPuyoV",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"5b0c65c11e55760001b96e90",2,5,NA,NA,5,5,5,0,0,5,0,5,5,5,2,"",3,"",52,5,"","5b0c65c11e55760001b96e90","person"
"4/21/25 12:27","4/21/25 12:28",0,"Anonymized",100,76,1,"4/21/25 12:28","R_5lEmjFurTTWRc1H",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"5bcc60b95c2b810001dc68e2",2,5,1,NA,6,7,6,6,6,6,6,6,6,8,1,"",3,"",29,7,"","5bcc60b95c2b810001dc68e2","robot"
"4/21/25 12:23","4/21/25 12:28",0,"Anonymized",100,299,1,"4/21/25 12:28","R_3XoFcBi3YmOHN34",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"615b76e05c1c5a26e46f1b3e",2,5,NA,NA,5,5,5,5,5,7,6,6,6,7,4,"Nonbinary",2,"",30,3,"","615b76e05c1c5a26e46f1b3e","robot"
"4/21/25 12:25","4/21/25 12:28",0,"Anonymized",100,192,1,"4/21/25 12:28","R_5noV8Bv65mmMlh7",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"654d0bd1f4ba143e0503a02f",2,5,NA,NA,1,1,1,0,0,0,0,0,0,1,1,"",3,"",67,4,"","654d0bd1f4ba143e0503a02f","person"
"4/21/25 12:26","4/21/25 12:28",0,"Anonymized",100,104,1,"4/21/25 12:28","R_124izD6PBP2DuET",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"6609ce676b18122a911436dd",2,5,NA,NA,2,2,2,0,0,0,0,0,0,5,2,"",3,"",43,1,"","6609ce676b18122a911436dd","robot"
"4/21/25 12:26","4/21/25 12:28",0,"Anonymized",100,134,1,"4/21/25 12:28","R_5kaZvbs7wv9rKG0",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"5a4bf09053a4560001ba0ebf",2,5,NA,NA,3,2,6,0,0,0,0,0,0,3,1,"",3,"",37,3,"","5a4bf09053a4560001ba0ebf","robot"
"4/21/25 12:25","4/21/25 12:28",0,"Anonymized",100,210,1,"4/21/25 12:28","R_30qtF1QWUKUQBIG",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"654939d4e23dcdbb14d95661",2,5,NA,NA,10,10,10,0,0,0,0,5,0,0,2,"",3,"",59,3,"","654939d4e23dcdbb14d95661","robot"
"4/21/25 12:25","4/21/25 12:28",0,"Anonymized",100,196,1,"4/21/25 12:28","R_6CJM3G05KFcmb47",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"6619cb1e30cb95691a6dd425",2,5,NA,1,8,8,5,0,0,2,0,5,2,10,1,"",6,"White and South Asian Indian",52,4,"","6619cb1e30cb95691a6dd425","person"
"4/21/25 12:26","4/21/25 12:28",0,"Anonymized",100,130,1,"4/21/25 12:28","R_5qVVOZxheu0KJcq",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"5700616b8a49c7000d0c73ad",2,5,NA,NA,7,5,10,2,2,0,0,3,3,6,2,"",3,"",37,4,"","5700616b8a49c7000d0c73ad","robot"
"4/21/25 12:27","4/21/25 12:28",0,"Anonymized",100,98,1,"4/21/25 12:28","R_7sJPozo59IOwbJv",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"5fc540a29f2d2302e30e999d",2,5,NA,NA,8,8,9,2,2,1,0,0,0,6,2,"",3,"",37,5,"","5fc540a29f2d2302e30e999d","person"
"4/21/25 12:27","4/21/25 12:28",0,"Anonymized",100,69,1,"4/21/25 12:28","R_3E17cbGZ11uHJok",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"5fd67cce91f9895969c0edee",2,5,NA,NA,6,7,7,3,3,2,2,4,4,5,1,"",1,"",34,4,"","5fd67cce91f9895969c0edee","robot"
"4/21/25 12:26","4/21/25 12:28",0,"Anonymized",100,122,1,"4/21/25 12:28","R_1jJV9egKvmtCvge",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"66fe99edb8a87ffd9478d5c1",2,5,NA,NA,2,4,7,0,0,6,0,8,8,8,2,"",2,"",41,5,"","66fe99edb8a87ffd9478d5c1","robot"
"4/21/25 12:22","4/21/25 12:28",0,"Anonymized",100,407,1,"4/21/25 12:28","R_7GkqlaWjdfXkdpq",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"60fdf01326f76cc0c5be3d2f",2,5,1,NA,8,8,8,3,2,3,4,6,6,8,2,"",2,"",38,4,"","60fdf01326f76cc0c5be3d2f","robot"
"4/21/25 12:27","4/21/25 12:28",0,"Anonymized",100,84,1,"4/21/25 12:28","R_3Pzq1Y8Gggnp5RK",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"5c31847f10677f0001ddc781",2,5,NA,NA,6,7,6,2,0,6,1,0,6,6,2,"",3,"",40,1,"","5c31847f10677f0001ddc781","robot"
"4/21/25 12:22","4/21/25 12:28",0,"Anonymized",100,405,1,"4/21/25 12:28","R_77NEcx8mVZYENgS",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"5f3ebd568c429614c0f595e8",2,5,NA,NA,10,10,10,10,10,10,10,10,10,10,1,"",3,"",43,3,"","5f3ebd568c429614c0f595e8","person"
"4/21/25 12:25","4/21/25 12:28",0,"Anonymized",100,207,1,"4/21/25 12:28","R_5CByq39ETJdt88A",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"5c4685e43526c80001fd2899",2,5,NA,1,9,9,9,10,10,9,10,9,10,9,1,"",4,"",41,4,"","5c4685e43526c80001fd2899","person"
"4/21/25 12:25","4/21/25 12:29",0,"Anonymized",100,231,1,"4/21/25 12:29","R_61g263BJVKXlT6V",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"650456c42eb78d336c75440a",2,5,1,NA,8,8,8,0,0,0,0,0,0,0,1,"",1,"",40,4,"","650456c42eb78d336c75440a","robot"
"4/21/25 12:26","4/21/25 12:29",0,"Anonymized",100,132,1,"4/21/25 12:29","R_5CevBnJ32q9TOJU",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"66106426fc5e2e2bccfb8c60",2,5,NA,NA,7,7,6,1,1,2,0,1,1,5,1,"",4,"",45,5,"","66106426fc5e2e2bccfb8c60","robot"
"4/21/25 12:24","4/21/25 12:29",0,"Anonymized",100,281,1,"4/21/25 12:29","R_5hKCggfZ6tozbMI",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"66deeccfa4a8c62e75e0a557",3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,"","66deeccfa4a8c62e75e0a557",""
"4/21/25 12:26","4/21/25 12:29",0,"Anonymized",100,152,1,"4/21/25 12:29","R_7gXEhHzIhbaiDq1",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"5c2c62542c45d400014a32e6",2,5,NA,NA,7,6,5,7,7,8,7,9,9,8,1,"",2,"",31,3,"","5c2c62542c45d400014a32e6","person"
"4/21/25 12:27","4/21/25 12:29",0,"Anonymized",100,133,1,"4/21/25 12:29","R_1dKLFqO75vSXjLt",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"5dda993086c886a06ce9108d",2,5,NA,NA,6,4,8,0,0,6,0,0,0,6,2,"",3,"",78,3,"","5dda993086c886a06ce9108d","robot"
"4/21/25 12:23","4/21/25 12:29",0,"Anonymized",100,352,1,"4/21/25 12:29","R_5S2d5A1yN601EmP",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"66b6cb18cc43c649a5917319",2,5,NA,NA,10,10,9,0,0,0,0,0,0,2,2,"",3,"",50,4,"","66b6cb18cc43c649a5917319","person"
"4/21/25 12:27","4/21/25 12:29",0,"Anonymized",100,142,1,"4/21/25 12:29","R_60Md50d1jB8SQiQ",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"662a5d2a3e89bf05889ec55a",2,5,NA,1,9,8,8,4,3,3,5,5,4,6,1,"",3,"",45,3,"","662a5d2a3e89bf05889ec55a","person"
