"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","consent","prolific_id","att_1","att_2","comp","text_explain","q1","q2","q3","gender","gender_4_TEXT","ethnicity","ethnicity_6_TEXT","age","education","education_8_TEXT","PROLIFIC_PID","Group"
"2024-04-17 13:09:44","2024-04-17 13:11:40","IP Address","Anonymized","100","116","True","2024-04-17 13:11:41","R_5qgL7cg21ni8yBz","","","","","Anonymized","Anonymized","anonymous","EN","I agree","5a78dbb9ae9a0b0001a97212","Paul","Green","You were asked to watch a video","A robot sort of just sat there and nodded.","I thought it was kind of weird.","Not really? Just the content was weird.","Yes","Male","","White or European","","36","College Graduate (4 year)","","5a78dbb9ae9a0b0001a97212","Video1"
"2024-04-17 13:10:47","2024-04-17 13:12:00","IP Address","Anonymized","100","72","True","2024-04-17 13:12:01","R_5d3LOtzM68HIFMU","","","","","Anonymized","Anonymized","anonymous","EN","I agree","5ee19fc25b7b451c62de45af","Paul","Purple","You were asked to watch a video","there was an old man who looked kind of like an animatronic lol and he blinked a couple of times","no","yes the old man didnt seem real","Yes","Female","","Other (please specify)","middle eastern","23","College Graduate (4 year)","","5ee19fc25b7b451c62de45af","Video5"
"2024-04-17 13:09:18","2024-04-17 13:12:08","IP Address","Anonymized","100","170","True","2024-04-17 13:12:08","R_7pchgB97z1kq71f","","","","","Anonymized","Anonymized","anonymous","EN","I agree","586ad3a6da731b0001049cad","Paul","Purple","You were asked to watch a video","A robot (i'm assuming?) looked to be trying to nod","it was sort of creepy","no","Yes","Female","","White or European","","46","College Graduate (4 year)","","586ad3a6da731b0001049cad","Video1"
"2024-04-17 13:09:52","2024-04-17 13:12:12","IP Address","Anonymized","100","139","True","2024-04-17 13:12:13","R_1OlruAwzHRe5rwi","","","","","Anonymized","Anonymized","anonymous","EN","I agree","6496f9fbc2928ee6956ef623","Paul","Purple","You were asked to watch a video","It was an old man robot/animatronic moving its' head and blinking.","That it was for sure not a real human.","No.","Yes","Male","","Mixed","","20","Some College","","6496f9fbc2928ee6956ef623","Video5"
"2024-04-17 13:11:10","2024-04-17 13:12:13","IP Address","Anonymized","100","63","True","2024-04-17 13:12:14","R_3a0XSjoSasHUr8R","","","","","Anonymized","Anonymized","anonymous","EN","I agree","5fefaa63238d4be5c34c0d51","Paul","Purple","You were asked to watch a video","There was a man blinking","No","Not really","No","Male","","White or European","","27","Masters Degree (MS)","","5fefaa63238d4be5c34c0d51","Video5"
"2024-04-17 13:10:24","2024-04-17 13:12:14","IP Address","Anonymized","100","110","True","2024-04-17 13:12:15","R_30MLqn9BBmvV8VB","","","","","Anonymized","Anonymized","anonymous","EN","I agree","5a8e6117b093f80001a83119","Paul","Purple","You were asked to watch a video","There was an asian lady nodding.  It's possible she wasn't a real human.","The woman depicted seemed possibly animatronic","The woman seemed animatronic","Yes","Male","","White or European","","34","Masters Degree (MS)","","5a8e6117b093f80001a83119","Video1"
"2024-04-17 13:10:43","2024-04-17 13:12:16","IP Address","Anonymized","100","92","True","2024-04-17 13:12:16","R_2eQ4sV9QUNhQRzy","","","","","Anonymized","Anonymized","anonymous","EN","I agree","5c1691ed093702000149ffb1","Paul","Purple","You were asked to watch a video","A robot? that looked like a person moved its mouth a few times to mimic speaking","A little creepy","Looked like it had a filter applied","Yes","Male","","White or European","","43","College Graduate (4 year)","","5c1691ed093702000149ffb1","Video3"
"2024-04-17 13:08:42","2024-04-17 13:12:16","IP Address","Anonymized","100","213","True","2024-04-17 13:12:17","R_21AjXJea7L7xbNr","","","","","Anonymized","Anonymized","anonymous","EN","I agree","6101ef1676d38820d1002ef5","Paul","Purple","You were asked to watch a video","A man leaned over staring at something","It looked fake","No","Yes","Female","","White or European","","27","Some College","","6101ef1676d38820d1002ef5","Video4"
"2024-04-17 13:10:02","2024-04-17 13:12:19","IP Address","Anonymized","100","137","True","2024-04-17 13:12:20","R_5ClY5ZByMMRNKzw","","","","","Anonymized","Anonymized","anonymous","EN","I agree","653403fb4c4cee1065807251","Paul","Purple","You were asked to watch a video","Looks like a female robot was nodding","This is probably from Japan, perhaps a test of the robot that looks human.","The robot seems very human like.","Yes","Male","","White or European","","43","College Graduate (4 year)","","653403fb4c4cee1065807251","Video1"
"2024-04-17 13:10:17","2024-04-17 13:12:21","IP Address","Anonymized","100","124","True","2024-04-17 13:12:22","R_37JuLpOBZrCzKHU","","","","","Anonymized","Anonymized","anonymous","EN","I agree","60fef068101ae4f7dfa43c38","Paul","Purple","You were asked to watch a video","a man and woman were standing in frame, the man talked and the woman didn't,","not sure if there wasn't volume on purpose, but it took my attention away from what was happening.","no volume","No","Female","","White or European","","29","College Graduate (4 year)","","60fef068101ae4f7dfa43c38","Video6"
"2024-04-17 13:10:54","2024-04-17 13:12:23","IP Address","Anonymized","100","88","True","2024-04-17 13:12:24","R_22IRT9QFejno9xf","","","","","Anonymized","Anonymized","anonymous","EN","I agree","60cb45a828add14daf58b686","Paul","Purple","You were asked to watch a video","An Asian man with a beard was blinking and looked downward","No","It looked like a video game","Yes","Female","","White or European","","32","College Graduate (4 year)","","60cb45a828add14daf58b686","Video5"
"2024-04-17 13:10:32","2024-04-17 13:12:24","IP Address","Anonymized","100","111","True","2024-04-17 13:12:24","R_7l5exbIGRgQPc4H","","","","","Anonymized","Anonymized","anonymous","EN","I agree","5ac6ca185cd105000162499d","Paul","Purple","You were asked to watch a video","A man gestured","His movement didn't seem quite human","The person moved oddly","Yes","Female","","White or European","","34","Doctoral Degree (PhD)","","5ac6ca185cd105000162499d","Video2"
"2024-04-17 13:10:11","2024-04-17 13:12:24","IP Address","Anonymized","100","132","True","2024-04-17 13:12:24","R_31FQ77cyVgozVtl","","","","","Anonymized","Anonymized","anonymous","EN","I agree","5dd438b65a40f24302c09c2d","Paul","Purple","You were asked to watch a video","An Asian man was speaking and then appeared to agree with what the person he was speaking with said.","no","He was wearing headphones","No","Male","","White or European","","57","College Graduate (4 year)","","5dd438b65a40f24302c09c2d","Video3"
"2024-04-17 13:08:37","2024-04-17 13:12:31","IP Address","Anonymized","100","233","True","2024-04-17 13:12:32","R_7NlDN8t7z9qw5Oi","","","","","Anonymized","Anonymized","anonymous","EN","I agree","59c65eb83306be000195bb01","Paul","Purple","You were asked to watch a video","A man was talking and gesturing in front of a crowd. IT looked to be in an Asian country. Something about his movements and skin texture looked artificial to me.","Was he a robot?","He seemed robotic.","Yes","Male","","White or European","","77","College Graduate (4 year)","","59c65eb83306be000195bb01","Video2"
"2024-04-17 13:11:17","2024-04-17 13:12:37","IP Address","Anonymized","100","80","True","2024-04-17 13:12:38","R_5bVEK2VYnSRrrlw","","","","","Anonymized","Anonymized","anonymous","EN","I agree","6234a71d1b478a615e51ab69","Paul","Purple","You were asked to watch a video","A robot was nodding their head yes.","No","No other than it was a human like robot.","Yes","Male","","White or European","","44","College Graduate (4 year)","","6234a71d1b478a615e51ab69","Video1"
"2024-04-17 13:11:10","2024-04-17 13:12:42","IP Address","Anonymized","100","92","True","2024-04-17 13:12:43","R_2erbGBmQbn7mDrP","","","","","Anonymized","Anonymized","anonymous","EN","I agree","6312bdcf64c0abf681b89dd5","Paul","Purple","You were asked to watch a video","There was a man who was staring straight ahead and looking at something and blinked his eyes","The way the eyes blinked it almost seemed robotic","Besides the robotic blink, nothing unusual. I think it was a real person at least.","Yes","Male","","White or European","","34","College Graduate (4 year)","","6312bdcf64c0abf681b89dd5","Video4"
"2024-04-17 13:07:04","2024-04-17 13:12:44","IP Address","Anonymized","100","340","True","2024-04-17 13:12:45","R_5gUsu20612NcIz7","","","","","Anonymized","Anonymized","anonymous","EN","I agree","5626a6cfddff3c0011bcd3d8","Paul","Purple","You were asked to watch a video","There was a weird AI looking head moving around and a man talking.","It was kind of creepy.","It looked AI generated ","Yes","Other (please specify)","non binary","White or European","","31","College Graduate (4 year)","","5626a6cfddff3c0011bcd3d8","Video6"
"2024-04-17 13:10:34","2024-04-17 13:12:49","IP Address","Anonymized","100","135","True","2024-04-17 13:12:50","R_3kwph0nnfgAk0vv","","","","","Anonymized","Anonymized","anonymous","EN","I agree","60c10acc73ff7d406c3d940d","Paul","Purple","You were asked to watch a video","a man is staring at something and flinching","it seemed like an absent minded movement, like no one was watching","no","No","Male","","White or European","","40","Masters Degree (MS)","","60c10acc73ff7d406c3d940d","Video4"
"2024-04-17 13:10:08","2024-04-17 13:12:53","IP Address","Anonymized","100","165","True","2024-04-17 13:12:53","R_32QZHf3Ya7lI8MJ","","","","","Anonymized","Anonymized","anonymous","EN","I agree","5d6b2515783298001a763157","Paul","Purple","You were asked to watch a video","A robot that looked like an asian man was moving it's head and mouth as if it were speaking. ","I was wondering if there was sound for the video, because I didn't hear anything. I thought it was a real person at first until it started moving. ","It was a little out of focus like it was filmed a very long time ago. ","Yes","Female","","White or European","","52","College Graduate (4 year)","","5d6b2515783298001a763157","Video3"
"2024-04-17 13:11:31","2024-04-17 13:13:00","IP Address","Anonymized","100","89","True","2024-04-17 13:13:01","R_1Q3q0wHTw9IaDML","","","","","Anonymized","Anonymized","anonymous","EN","I agree","5e7eaa6a26ed71591e600c14","Paul","Purple","You were asked to watch a video","A man was looking at something. He looked confused and he blinked.","I was confused by it.","No","No","Female","","White or European","","40","Vocational/Technical School (2 year)","","5e7eaa6a26ed71591e600c14","Video4"
"2024-04-17 13:11:42","2024-04-17 13:13:01","IP Address","Anonymized","100","79","True","2024-04-17 13:13:01","R_6rhUalHPjl2KuUF","","","","","Anonymized","Anonymized","anonymous","EN","I agree","63f7e098e99a7db2d59ac6ce","Paul","Purple","You were asked to watch a video","Some Chinese robot moved around slightly with head and arms.","It was somewhat creepy.","Looked like a robot when it moved.","Yes","Male","","White or European","","35","Masters Degree (MS)","","63f7e098e99a7db2d59ac6ce","Video5"
"2024-04-17 13:10:03","2024-04-17 13:13:05","IP Address","Anonymized","100","182","True","2024-04-17 13:13:06","R_54oS3xryQFXNzgd","","","","","Anonymized","Anonymized","anonymous","EN","I agree","63d15d3dd6cacf7e94f8c0b1","Paul","Green","You were asked to watch a video","The video depicted a human figure (robotic?) leaning forward in a bow of some kind. Since the figure appeared to be Asian, it may have been in reference to a politeness/formality gesture.","The figure actually reminded me of Andy Warhol, which was odd. ","The figure seemed robotic/animatronic and referential to Andy Warhol. The framerate was jerky as well.","Yes","Male","","White or European","","41","Masters Degree (MS)","","63d15d3dd6cacf7e94f8c0b1","Video3"
"2024-04-17 13:07:49","2024-04-17 13:13:15","IP Address","Anonymized","100","326","True","2024-04-17 13:13:16","R_5TyOGU2MkZSxVup","","","","","Anonymized","Anonymized","anonymous","EN","I agree","65be57e8e08d12d5a7413999","Paul","Purple","You were asked to watch a video","An Asian guy nodding his head.","No","The video looked unrealistic or Ai generated ","Yes","Male","","Black or African American","","51","College Graduate (4 year)","","65be57e8e08d12d5a7413999","Video3"
"2024-04-17 13:12:00","2024-04-17 13:13:17","IP Address","Anonymized","100","77","True","2024-04-17 13:13:17","R_7p3XPOKwxv4eWhu","","","","","Anonymized","Anonymized","anonymous","EN","I agree","5db6553837647d000bb049ab","Paul","Green","You were asked to watch a video","An asian man moved","No","no","No","Female","","White or European","","73","Masters Degree (MS)","","5db6553837647d000bb049ab","Video2"
"2024-04-17 13:10:42","2024-04-17 13:13:23","IP Address","Anonymized","100","160","True","2024-04-17 13:13:24","R_2drQY1uV7hZeOjU","","","","","Anonymized","Anonymized","anonymous","EN","I agree","5d3522b6eac3d50017df02cb","Paul","Purple","You were asked to watch a video","There was a female robot.","It is a robot.","no","No","Male","","Asian","","40","Doctoral Degree (PhD)","","5d3522b6eac3d50017df02cb","Video1"
"2024-04-17 13:08:24","2024-04-17 13:13:26","IP Address","Anonymized","100","301","True","2024-04-17 13:13:26","R_1jW0nSDnQpUQZKl","","","","","Anonymized","Anonymized","anonymous","EN","I agree","5fb47b35d6da7d1a6ae54f08","Paul","Purple","You were asked to watch a video","A man was talking but without sound","Not much, it just made me question if my volume was working at first.","That there was no sound.","No","Female","","Mixed","","33","Some College","","5fb47b35d6da7d1a6ae54f08","Video2"
"2024-04-17 13:11:26","2024-04-17 13:13:31","IP Address","Anonymized","100","125","True","2024-04-17 13:13:32","R_1ZAChecdgbiw7BL","","","","","Anonymized","Anonymized","anonymous","EN","I agree","60fec5e6c212acc3a302d224","Paul","Purple","You were asked to watch a video","I'm gonna be honest, I don't really know. It was some Asian man that appeared to be in distress....","Is that guy okay?","I didn't hear any volume. ","No","Female","","White or European","","23","Vocational/Technical School (2 year)","","60fec5e6c212acc3a302d224","Video3"
"2024-04-17 13:11:25","2024-04-17 13:13:37","IP Address","Anonymized","100","132","True","2024-04-17 13:13:37","R_57pV9utR7IWlgOf","","","","","Anonymized","Anonymized","anonymous","EN","I agree","5e8dd293b7dd310583dd2b41","Paul","Purple","You were asked to watch a video","There were two avatars, the man with the beard was talking, and the woman was nodding.","Clearly AI, definitely not real people.","Just that they were not real people, and there was no sound.","Yes","Female","","White or European","","59","College Graduate (4 year)","","5e8dd293b7dd310583dd2b41","Video6"
