"StartDate","EndDate","Status","Progress","Duration (in seconds)","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","DistributionChannel","UserLanguage","consent-yes-no","Q1","Q2","s1","s2","s3","s4r","Q_URL","PROLIFIC_PID"
"2023-04-12 13:58:31","2023-04-12 13:59:06","0","100","34","1","2023-04-12 13:59:07","R_2fDadlz3xpOSxZU",NA,NA,NA,NA,"anonymous","EN","2","2","1","6","2","4","1","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=642b13588b14d970fd232575&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370d63f14c23efe154639a","642b13588b14d970fd232575"
"2023-04-12 13:58:13","2023-04-12 13:59:08","0","100","55","1","2023-04-12 13:59:09","R_V4Hn7n8OvRzUMOl",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","5","6","4","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5de27ced22383629b807cc70&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370d4d87c5c81ac74f2eb4","5de27ced22383629b807cc70"
"2023-04-12 13:57:22","2023-04-12 13:59:09","0","100","106","1","2023-04-12 13:59:09","R_2yq0fIVP5kE6fzr",NA,NA,NA,NA,"anonymous","EN","2","2","1","4","4","4","6","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=6109b252880d6d711a5645b4&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370d1a613459ddb432b771","6109b252880d6d711a5645b4"
"2023-04-12 13:58:37","2023-04-12 13:59:12","0","100","35","1","2023-04-12 13:59:12","R_1doFRSKtfhsvPjY",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","5","7","1","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=634027f949aab36bf66b50a3&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370d655ccd69643946ab32","634027f949aab36bf66b50a3"
"2023-04-12 13:58:42","2023-04-12 13:59:17","0","100","34","1","2023-04-12 13:59:18","R_1jqzGeh2oQVo4TG",NA,NA,NA,NA,"anonymous","EN","2","2","1","6","2","5","1","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5898b6e256357700011c2c6b&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370d6d20853edd67b24e5e","5898b6e256357700011c2c6b"
"2023-04-12 13:58:23","2023-04-12 13:59:25","0","100","61","1","2023-04-12 13:59:25","R_2ZCtzNo5qUFba15",NA,NA,NA,NA,"anonymous","EN","2","2","1","4","7","7","1","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5d2fbee1fb16450018a7a023&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370d453e982571b5a6be96","5d2fbee1fb16450018a7a023"
"2023-04-12 13:57:10","2023-04-12 13:59:27","0","100","137","1","2023-04-12 13:59:28","R_xfj7IMeFi2vwBlD",NA,NA,NA,NA,"anonymous","EN","2","2","1","4","3","2","3","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=615efd1df11a7d21f0f12f68&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370c5f3fb2e17356d45405","615efd1df11a7d21f0f12f68"
"2023-04-12 13:58:15","2023-04-12 13:59:29","0","100","73","1","2023-04-12 13:59:29","R_56YgevxN1RxFykV",NA,NA,NA,NA,"anonymous","EN","2","2","1","6","7","7","7","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=63bc7526906c76e02ad4e37d&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370d5297093a28444f2e35","63bc7526906c76e02ad4e37d"
"2023-04-12 13:58:47","2023-04-12 13:59:31","0","100","43","1","2023-04-12 13:59:31","R_1ITyYyWuqtPPRVl",NA,NA,NA,NA,"anonymous","EN","2","2","1","5","5","5","4","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=6400f58e7afa179de7537e57&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370d16594656c0dfba44cc","6400f58e7afa179de7537e57"
"2023-04-12 13:58:57","2023-04-12 13:59:31","0","100","34","1","2023-04-12 13:59:31","R_2wBu0hs6VeZ7cTO",NA,NA,NA,NA,"anonymous","EN","2","2","1","4","1","1","1","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=62a2832342dd3f99e7cd6822&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370d7a466d2cd9e4a8d04d","62a2832342dd3f99e7cd6822"
"2023-04-12 13:59:00","2023-04-12 13:59:32","0","100","31","1","2023-04-12 13:59:32","R_2UgfR5Ow6pxlqOt",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","4","7","1","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=63b75b3eace44d9b4bbe411d&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370d5eb1d39b567dc2e573","63b75b3eace44d9b4bbe411d"
"2023-04-12 13:58:35","2023-04-12 13:59:35","0","100","59","1","2023-04-12 13:59:35","R_24hM5t3FfxjBplW",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","6","6","7","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=63e1dbd6e3b024508cfb12e9&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370d5e7a0fa9b2435d02d1","63e1dbd6e3b024508cfb12e9"
"2023-04-12 13:58:28","2023-04-12 13:59:36","0","100","68","1","2023-04-12 13:59:36","R_s7OLBmsEXF8rAjf",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","1","4","4","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5c1150e31e7d6900018207ef&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370d5bfd7e2d26aafb7ce4","5c1150e31e7d6900018207ef"
"2023-04-12 13:59:09","2023-04-12 13:59:43","0","100","33","1","2023-04-12 13:59:43","R_3EWRCLhctGWxWXz",NA,NA,NA,NA,"anonymous","EN","2","2","1","6","3","5","2","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=59f71f797086f80001941493&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370d87753230155a1ff44f","59f71f797086f80001941493"
"2023-04-12 13:58:57","2023-04-12 13:59:47","0","100","50","1","2023-04-12 13:59:48","R_1gATw2hGEcO8Nc2",NA,NA,NA,NA,"anonymous","EN","2","2","1","6","5","5","5","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=63ea76a647a11b87cee26cd5&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370d7bea71b509c4eba2df","63ea76a647a11b87cee26cd5"
"2023-04-12 13:59:09","2023-04-12 13:59:48","0","100","39","1","2023-04-12 13:59:49","R_1QtENlVXX1KpNTz",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","1","4","4","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5fefefa4c9707d3516361c9c&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370d842871715cea5ea01c","5fefefa4c9707d3516361c9c"
"2023-04-12 13:59:14","2023-04-12 13:59:52","0","100","38","1","2023-04-12 13:59:52","R_3LjaxmB4pzPCWas",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","7","7","7","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=62c4dbae8fb1ff9cd93a3150&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370d899a352225ca20f382","62c4dbae8fb1ff9cd93a3150"
"2023-04-12 13:59:16","2023-04-12 13:59:53","0","100","37","1","2023-04-12 13:59:54","R_3HMinW4SmPly6Tz",NA,NA,NA,NA,"anonymous","EN","2","2","1","1","1","1","1","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5e24fbd4e1f467771c234e5f&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370d8aa0308d326e577ed9","5e24fbd4e1f467771c234e5f"
"2023-04-12 13:59:22","2023-04-12 13:59:53","0","100","31","1","2023-04-12 13:59:54","R_3lXsBDCIlquJGhP",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","7","7","4","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=570bc1ffb9b52b00102db939&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370d8bd099d4a66c97bf33","570bc1ffb9b52b00102db939"
"2023-04-12 13:59:14","2023-04-12 13:59:54","0","100","40","1","2023-04-12 13:59:55","R_Ol0XsO2wioy7yHD",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","6","7","1","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5ed3055d98e33f182062933b&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370d88e79e92d08f67aa6b","5ed3055d98e33f182062933b"
"2023-04-12 13:59:10","2023-04-12 14:00:01","0","100","50","1","2023-04-12 14:00:01","R_1Q3KIRSoQbtXOps",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","7","7","1","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5e646461698a071f2f15423e&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370d891a3948240858b2a2","5e646461698a071f2f15423e"
"2023-04-12 13:59:05","2023-04-12 14:00:03","0","100","57","1","2023-04-12 14:00:03","R_2ZOKKtDGubw3RUC",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","1","4","1","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5ee2e7bf21501a83d55642cd&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370d7abb4bac19f039f608","5ee2e7bf21501a83d55642cd"
"2023-04-12 13:59:25","2023-04-12 14:00:03","0","100","37","1","2023-04-12 14:00:04","R_1f2EMmGOIfVgWqd",NA,NA,NA,NA,"anonymous","EN","2","2","1","4","5","5","7","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5f42eec40c24ac531d4ca24a&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370d97365b089239f9b695","5f42eec40c24ac531d4ca24a"
"2023-04-12 13:59:09","2023-04-12 14:00:05","0","100","55","1","2023-04-12 14:00:05","R_1CHqZaPtcd4FQz5",NA,NA,NA,NA,"anonymous","EN","2","2","1","5","5","6","2","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=57541379f5000a0006b06ab4&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370d6e734022315b321acc","57541379f5000a0006b06ab4"
"2023-04-12 13:57:42","2023-04-12 14:00:09","0","100","147","1","2023-04-12 14:00:10","R_1C8eoH3MHS3K3ED",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","2","4","4","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=61338374ecef87bfdfd1c7bb&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370d31fd826ac08a56470e","61338374ecef87bfdfd1c7bb"
"2023-04-12 13:59:40","2023-04-12 14:00:11","0","100","31","1","2023-04-12 14:00:11","R_111TbSBAuLYllaH",NA,NA,NA,NA,"anonymous","EN","2","2","1","1","1","1","7","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=595d6ad8833cb200015429e1&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370da887f58d67033c3d03","595d6ad8833cb200015429e1"
"2023-04-12 13:58:13","2023-04-12 14:00:13","0","100","120","1","2023-04-12 14:00:14","R_2ZUr6zhHGkU1rms",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","7","7","7","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5cc5e72ce3c44e0015fdf990&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370c6de5e9e6f57fc2dc86","5cc5e72ce3c44e0015fdf990"
"2023-04-12 13:59:23","2023-04-12 14:00:13","0","100","49","1","2023-04-12 14:00:14","R_3HvT3gSAWK2AbHz",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","7","7","1","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=55cc7cfb74297e0005235c27&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370d933053d718985f8dfe","55cc7cfb74297e0005235c27"
"2023-04-12 13:55:52","2023-04-12 14:00:15","0","100","262","1","2023-04-12 14:00:16","R_1FRIkCCvgO0zPdd",NA,NA,NA,NA,"anonymous","EN","2","2","1","4","4","3","5","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=57026b817a8448000fb64302&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370cc3ae7d7822a53d36e4","57026b817a8448000fb64302"
"2023-04-12 13:59:30","2023-04-12 14:00:22","0","100","52","1","2023-04-12 14:00:23","R_1g7PEyw4C2w8plN",NA,NA,NA,NA,"anonymous","EN","2","2","1","4","3","4","7","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=640116c8ac12a41ff02a9a2d&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370d9de562313f9820f375","640116c8ac12a41ff02a9a2d"
"2023-04-12 13:59:47","2023-04-12 14:00:23","0","100","35","1","2023-04-12 14:00:23","R_1DD6epK5UhmcyEY",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","1","4","1","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=62d43bf9cb693bf6980c5ea9&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370daa7c4908a5cec0c06f","62d43bf9cb693bf6980c5ea9"
"2023-04-12 13:59:20","2023-04-12 14:00:24","0","100","63","1","2023-04-12 14:00:25","R_RRCgIdlP4pe95Tz",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","5","7","1","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=604bd44cb5668ba12cc9376e&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370d63e79e92d08f67aa67","604bd44cb5668ba12cc9376e"
"2023-04-12 13:59:34","2023-04-12 14:00:25","0","100","50","1","2023-04-12 14:00:26","R_3MbWESNdC7XOZQN",NA,NA,NA,NA,"anonymous","EN","2","2","1","6","6","6","4","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=63ea4d8e84be50666e5e2bd6&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370da0734022315b321ad3","63ea4d8e84be50666e5e2bd6"
"2023-04-12 13:59:51","2023-04-12 14:00:26","0","100","34","1","2023-04-12 14:00:26","R_3HNaWY387kbqPh4",NA,NA,NA,NA,"anonymous","EN","2","2","1","4","3","3","6","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=6328817c90a7f703ded34c91&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370db58f560eb03939f553","6328817c90a7f703ded34c91"
"2023-04-12 13:59:44","2023-04-12 14:00:28","0","100","44","1","2023-04-12 14:00:29","R_C2Ns4Y0s62ohjcl",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","1","4","4","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=6064c73e9b8cba2fd56840a0&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370da9caf41b54f453c696","6064c73e9b8cba2fd56840a0"
"2023-04-12 13:59:57","2023-04-12 14:00:30","0","100","32","1","2023-04-12 14:00:31","R_3Mof4QlAtY5TaRj",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","6","7","5","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5bdbf2d92562330001b8d056&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370d52d9e298e4a254f114","5bdbf2d92562330001b8d056"
"2023-04-12 13:56:00","2023-04-12 14:00:31","0","100","270","1","2023-04-12 14:00:31","R_2CjMvXQB6fawia5",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","7","7","1","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=628fb69f72e574bb9a8c1a47&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370cc8625cb65ab49cf4f4","628fb69f72e574bb9a8c1a47"
"2023-04-12 14:00:05","2023-04-12 14:00:31","0","100","26","1","2023-04-12 14:00:32","R_1QFXupuerDviUs5",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","6","6","5","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=63cff43985317bac287a325f&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370dbe3d689fcc08ba1751","63cff43985317bac287a325f"
"2023-04-12 13:59:53","2023-04-12 14:00:32","0","100","38","1","2023-04-12 14:00:32","R_2cbYBBrAv421f12",NA,NA,NA,NA,"anonymous","EN","2","2","1","6","6","6","3","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5df0932af9a01d0dabd9313d&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370db259265d5c057f88a8","5df0932af9a01d0dabd9313d"
"2023-04-12 14:00:10","2023-04-12 14:00:33","0","100","22","1","2023-04-12 14:00:34","R_2xQosQyrKWghAZc",NA,NA,NA,NA,"anonymous","EN","2","2","1","5","5","5","6","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=60fe200b96dc1dcede7a3151&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370dc9bc228fd910b32760","60fe200b96dc1dcede7a3151"
"2023-04-12 13:59:54","2023-04-12 14:00:36","0","100","42","1","2023-04-12 14:00:37","R_qyioubQRPuqtgcx",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","2","5","5","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5cbf75531864210001fb4db2&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370d9a7d118d7c0ceba35a","5cbf75531864210001fb4db2"
"2023-04-12 13:59:35","2023-04-12 14:00:38","0","100","62","1","2023-04-12 14:00:38","R_24MEA3XoqA6FXdC",NA,NA,NA,NA,"anonymous","EN","2","2","1","5","4","4","4","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=6346ec54d92718e50403c433&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370da0b2a6f89f3990874c","6346ec54d92718e50403c433"
"2023-04-12 14:00:05","2023-04-12 14:00:43","0","100","38","1","2023-04-12 14:00:43","R_2z8gk8K1odRQizv",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","7","7","1","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5e9c8deb90dd470441c7f98e&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370dbf1c764aded6321af3","5e9c8deb90dd470441c7f98e"
"2023-04-12 14:00:05","2023-04-12 14:00:44","0","100","38","1","2023-04-12 14:00:44","R_1H8fQ6vzz2YCFte",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","4","7","1","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5dd827c1393bd37c1adb1d47&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370dbc14ece6fc4f93fd6f","5dd827c1393bd37c1adb1d47"
"2023-04-12 13:59:59","2023-04-12 14:00:45","0","100","46","1","2023-04-12 14:00:46","R_2Tn38ri3ZkOUO0O",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","7","7","1","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5d61a3001c84fc001780f4ad&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370dbae9a65340f7fb4e77","5d61a3001c84fc001780f4ad"
"2023-04-12 13:59:57","2023-04-12 14:00:46","0","100","48","1","2023-04-12 14:00:47","R_27dFLrY5fs9WvDI",NA,NA,NA,NA,"anonymous","EN","2","2","1","6","7","6","6","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5db753692a16b8000b4d44f6&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370db51e69b4f84e548b36","5db753692a16b8000b4d44f6"
"2023-04-12 13:59:51","2023-04-12 14:00:49","0","100","57","1","2023-04-12 14:00:49","R_cTvkc2HsFEt9BBL",NA,NA,NA,NA,"anonymous","EN","2","2","1","6","2","5","4","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=6310d1ed7f4d3049ba540f3c&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370db008f9b553fcb327f1","6310d1ed7f4d3049ba540f3c"
"2023-04-12 14:00:20","2023-04-12 14:00:55","0","100","34","1","2023-04-12 14:00:55","R_1PZW9BGrcurXIC6",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","1","1","1","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=60fdc5bcbdcf3ea551f401a2&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370dcf2b0589377253c6ab","60fdc5bcbdcf3ea551f401a2"
"2023-04-12 13:59:58","2023-04-12 14:00:55","0","100","57","1","2023-04-12 14:00:56","R_2zHG2L4X07xG2En",NA,NA,NA,NA,"anonymous","EN","2","2","1","6","3","5","4","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5e65531ade78962d424730a3&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370db62871715cea5ea01f","5e65531ade78962d424730a3"
"2023-04-12 14:00:50","2023-04-12 14:00:56","0","100","5","1","2023-04-12 14:00:56","R_3L5CzvVQX5NgKKe",NA,NA,NA,NA,"anonymous","EN","1",NA,NA,NA,NA,NA,NA,"https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=63d7f1440b5b6112619719d8&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370de721e560c56bd69492","63d7f1440b5b6112619719d8"
"2023-04-12 13:59:18","2023-04-12 14:00:57","0","100","99","1","2023-04-12 14:00:58","R_2VlFU2rV2VZOFKd",NA,NA,NA,NA,"anonymous","EN","2","2","2",NA,NA,NA,NA,"https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=63cb582e0d7f8d8b8c3fd1af&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370d8db44573bb14fb7c9f","63cb582e0d7f8d8b8c3fd1af"
"2023-04-12 13:57:53","2023-04-12 14:01:00","0","100","187","1","2023-04-12 14:01:00","R_b46N81W2M9rTXrP",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","7","7","4","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5df967d2f6191f6e87b236e6&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370cc59c563e9263b28458","5df967d2f6191f6e87b236e6"
"2023-04-12 14:00:19","2023-04-12 14:01:00","0","100","40","1","2023-04-12 14:01:00","R_PUQIoCNxOKOq7IJ",NA,NA,NA,NA,"anonymous","EN","2","2","1","1","1","1","7","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=6400dc45648545e7ca8f35a6&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370dcf02e80878ff967a7b","6400dc45648545e7ca8f35a6"
"2023-04-12 13:58:20","2023-04-12 14:01:04","0","100","163","1","2023-04-12 14:01:05","R_21cUCuWuJcFfSM0",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","1","5","1","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=60e2492cefd43293dfa7d74a&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370d2b3652b9c5e44da3da","60e2492cefd43293dfa7d74a"
"2023-04-12 14:00:23","2023-04-12 14:01:08","0","100","45","1","2023-04-12 14:01:09","R_a4uGh3qA02OBgzf",NA,NA,NA,NA,"anonymous","EN","2","2","1","4","1","4","1","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=56797198c3041a0012b64b5e&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370dd0ddb258c5046bb810","56797198c3041a0012b64b5e"
"2023-04-12 14:00:28","2023-04-12 14:01:09","0","100","40","1","2023-04-12 14:01:10","R_8CdiuTk9Q5IpO7L",NA,NA,NA,NA,"anonymous","EN","2","2","2",NA,NA,NA,NA,"https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5f456942485340144549178e&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370dcb8bc42fe82bc7e45f","5f456942485340144549178e"
"2023-04-12 14:00:15","2023-04-12 14:01:11","0","100","56","1","2023-04-12 14:01:12","R_210dvbLLAk7fNwD",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","5","5","4","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=629642bfde2bf56c1ec2a420&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370db99af0ee91614955e6","629642bfde2bf56c1ec2a420"
"2023-04-12 14:00:38","2023-04-12 14:01:11","0","100","33","1","2023-04-12 14:01:12","R_3RqOYuu7GhaTMK7",NA,NA,NA,NA,"anonymous","EN","2","2","1","5","3","1","1","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5f2bf7aa253520000bfc83b6&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370ddfd2b445ea6f46aba9","5f2bf7aa253520000bfc83b6"
"2023-04-12 14:00:42","2023-04-12 14:01:12","0","100","29","1","2023-04-12 14:01:12","R_1OiAkPZFPQUylkd",NA,NA,NA,NA,"anonymous","EN","2","2","1","4","4","4","4","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5fc8a956800c80232e0b7a32&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370de84d1b16ea752b8ee7","5fc8a956800c80232e0b7a32"
"2023-04-12 14:00:49","2023-04-12 14:01:14","0","100","25","1","2023-04-12 14:01:16","R_3JxckVN0YMo0YKn",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","5","7","1","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5a01ddf3728b1b0001ad8ad0&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370ded3e982571b5a6beb3","5a01ddf3728b1b0001ad8ad0"
