"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","X","UserLanguage","writing","MC_1","store_1","restaurant_1","companion_1","conseq","conseq_DO_1","conseq_DO_2","job_1","safety_1","distinctiveness_1","engaging_1","convincing_1","knowledgeable_1","age","gender","conscious","FL_31_DO_no","FL_31_DO_yes"
"5/5/22 16:38","5/5/22 16:53",0,"Anonymized",100,876,1,"5/5/22 16:53","R_1lglF4TWuGKTgEK",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","Like the professor said, a lot of human consciousness can be explained by electrical impulses in the brain, and since most human behaviour stems from the information exchanged through this movement of impulses, it is then hypothetical speaking, possible to create 'human' like form of a consciousness if one such consciousness is build and works in he same way as a human's consciousness based on the electrical impulses. Consciousness has many components but self awareness is one of the bigger ones, with the nature of artificial intelligence its not impossible to  expect robots to be self aware.",8,8,8,7,1,1,2,5,3,4,2,3,7,23,1,"robots can one day have consciousness.",NA,1
"5/5/22 16:31","5/5/22 16:55",0,"Anonymized",100,1459,1,"5/5/22 16:55","R_wYuWhZgLRXISck9",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","Yes, the arguments are true, The human mind can be explained through physical processes and other scientific processes and also by another human mind, which makes it possible for scientists to interpret it and also create robots that have consciousness. As complex as the human mind is it can be explained also using electrical processes or theories.",9,3,2,1,2,1,2,8,7,9,6,9,10,25,2,"robots can one day have consciousness.",NA,1
"5/5/22 16:48","5/5/22 16:55",0,"Anonymized",100,453,1,"5/5/22 16:55","R_2aF5C9Xm7DJwGqb",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","Because we cannot recreate something that we don't understand of ourselves which is the mind. And as it is not fully understood or even material it's very unlikely that it would be achievable. ",9,2,1,0,2,1,2,10,8,1,9,7,7,23,2,"robots will never have consciousness.",1,NA
"5/5/22 16:32","5/5/22 16:59",0,"Anonymized",100,1592,1,"5/5/22 16:59","R_3D0FRuRtAdOB4xj",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","As the Professor stated, scientists fully understand the physical and electrical aspects of the human brain. Since this is the case we can believe that when applying the same concepts of the processes, and functions of a human mind to robots this can result in a conscious robot that has similar or exact characteristics, behavior, and emotions like humans do.

As a result of advanced technology and genetics that continue to improve every day, and more knowledge that scientists acquire, it's just a matter of time for human-like robots to be developed.


",8,2,3,0,2,1,2,10,10,10,6,3,6,30,2,"robots can one day have consciousness.",NA,1
"5/5/22 16:31","5/5/22 17:01",0,"Anonymized",100,1758,1,"5/5/22 17:01","R_3P4TeAn1urykHTt",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","The arguments in the video are likely true because the human mind is explainable and I all the feelings that a human feel can be entirely explained by science as well and with a lot of research, everything is possible.",7,7,9,9,1,1,2,5,5,6,7,6,10,20,2,"robots can one day have consciousness.",NA,1
"5/5/22 16:55","5/5/22 17:03",0,"Anonymized",100,442,1,"5/5/22 17:03","R_pclALxSxSqlm8Nz",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","Human consciousness is something beyond brain functions, and we do not yet fully understand how it works, not even how our brains work so it is unlikely we'd be able to program robots to have their own consciousness. 
Also very behavior of the robot is the result of programming, so they do not, and probably never will have consciousness like that of humans.   ",4,4,4,1,1,2,1,8,1,3,5,6,8,35,2,"robots will never have consciousness.",1,NA
"5/5/22 17:10","5/5/22 17:15",0,"Anonymized",100,309,1,"5/5/22 17:15","R_8xmnTofNXyiBUM9",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","the arguments in the video are based on real and proven facts. the mind is like a soul and even with the best AI you cannot emulate a soul because it will always be the result of human programming",2,2,1,1,2,1,2,7,2,3,8,8,6,26,1,"robots will never have consciousness.",1,NA
"5/5/22 16:30","5/5/22 17:22",0,"Anonymized",100,3096,1,"5/5/22 17:22","R_UcMQWnQ7D0troEV",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","Robots can not feel emotions",3,7,8,1,2,2,1,7,6,6,5,8,10,19,1,"robots will never have consciousness.",1,NA
"5/5/22 17:24","5/5/22 17:31",0,"Anonymized",100,427,1,"5/5/22 17:31","R_1OAYLUGOPCtD7Wg",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","If technology as evolved the way it has, it probably will evolve much more. We (humans) can design robots in a way that resembles a human being, including the way our brains work. Nothing can stop robots to have a conscious mind if we desire so.",5,2,2,1,2,1,2,9,6,6,4,5,7,22,2,"robots can one day have consciousness.",NA,1
"5/5/22 17:26","5/5/22 17:31",0,"Anonymized",100,338,1,"5/5/22 17:31","R_2U0i644iFvgs64n",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","Scientist know how human brain work, so they can recreate human brain inside a robot",5,1,1,6,2,2,1,8,5,6,8,8,8,19,1,"robots can one day have consciousness.",NA,1
"5/5/22 17:36","5/5/22 17:41",0,"Anonymized",100,308,1,"5/5/22 17:41","R_27rQdWLa6YuJZmF",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","Because the human mind can be explained by physical and electrical process and the scientists can replicate or recreate every aspect of a human find, therefore they can create a robot with a human mind, eventually they can have consciousness. Maybe they can one day but I dont think it will compare to have a soul. ",2,7,7,1,2,2,1,6,6,7,8,3,7,23,2,"robots can one day have consciousness.",NA,1
"5/5/22 17:48","5/5/22 17:56",0,"Anonymized",100,451,1,"5/5/22 17:56","R_3I62pgvjaJPXfXD",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","I think robots can have consciouness. If we can build it in a way that we can see into robots’ guts, then we will know this is a machine that has a rich self-descriptios. It is a machine that thinks and believes it has consciousness. And those are confirmable because you can understand, in principle, how the machine works",7,7,7,4,1,1,2,8,6,8,9,8,5,33,2,"robots can one day have consciousness.",NA,1
"5/5/22 17:52","5/5/22 17:58",0,"Anonymized",100,345,1,"5/5/22 17:58","R_bkdfDnvent25poR",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","this is likely to be true because technology is advancing quickly and there is more demand for robots to be more human like.",2,0,0,0,2,2,1,10,7,4,2,4,5,24,2,"robots can one day have consciousness.",NA,1
"5/5/22 17:54","5/5/22 18:00",0,"Anonymized",100,344,1,"5/5/22 18:00","R_C39ej7fKJWLRDQ5",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","The processes of the human mind are understood and explained, and could be replicated with physical and electrical processes by scientists. The human brain could be replicated by a powerful enough computer with trained neural networks. Via the process of machine learning and training neural networks, artificial intelligence could one day become so versatile and powerful that it could enable robots to have consciousness and even replicate human feelings.",4,4,4,0,1,2,1,2,3,5,4,6,7,21,1,"robots can one day have consciousness.",NA,1
"5/5/22 17:52","5/5/22 18:02",0,"Anonymized",100,590,1,"5/5/22 18:02","R_1kSMZcNgLIngpRs",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","Because robots have material made minds, unlike human minds which are natural and not material made. Human minds are more like a soul based on what they video implies. Robots cannot express feelings but even if they do, those are artificial, meaning that are made through a computer. In my opinion, robots will never have consciousness due to the fact that every robot's action is something human made through algorithms. They are not natural. They are just sequences of very complex maths.",0,3,2,0,1,2,1,8,3,6,9,10,9,24,1,"robots will never have consciousness.",1,NA
"5/5/22 17:52","5/5/22 18:03",0,"Anonymized",100,678,1,"5/5/22 18:03","R_2CPc56csWXwTCPj",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","It's likely to be true that robots can't have a conscious mind like human because it's something that computers can't copy or create. And even if a robot could have conscious about itself it would be the result of the work that humans did. Having a free, conscious mind is something metaphysical and robots can't have that kind of consciousness because they are things.",6,3,5,1,2,2,1,8,4,6,8,8,9,22,2,"robots will never have consciousness.",1,NA
